category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0049,118,184,174,142,106,118,118,419,585,0.47121105050407364
C0050,1381,1280,1045,900,758,1381,1381,2329,2707,0.5605682829695477
C0051,40,36,35,24,44,40,40,109,172,0.1963327997255893
C0052,55,26,19,29,43,55,55,98,168,0.07778932143294624
C0053,19,9,14,36,35,19,19,42,110,0.11605741499441942
C0054,7,12,16,7,9,7,7,34,49,0.19578605357629858
C0055,845,740,709,743,682,845,845,1658,2183,0.38515869582810935
C0056,1368,1089,930,773,682,1368,1368,2343,2802,0.43877747866752437
C0057,944,739,715,749,782,944,944,1707,2307,0.31370469890603075
C0058,1404,1358,1062,942,867,1404,1404,2584,3152,0.45382018403852664
C0059,1428,1092,1035,871,886,1428,1428,2478,3060,0.5186042983088232
C0060,2494,2327,2041,1759,1595,2494,2494,3906,4467,0.6318008287377825
C0061,1528,1261,1213,1202,1088,1528,1528,2700,3349,0.47772722154145886
C0062,916,709,586,624,613,916,916,1595,2080,0.4013163979886811
C0063,1862,1411,1388,1255,1218,1862,1862,3069,3823,0.4581621047786996
C0064,84,41,63,48,31,84,84,173,236,0.4282730569633815
C0065,507,392,317,295,316,507,507,972,1297,0.27573706336784215
C0066,878,737,670,534,571,878,878,1742,2224,0.22014773435212054
C0067,2342,2161,1906,1715,1523,2342,2342,3652,4248,0.592472593556063
C0068,901,734,646,679,585,901,901,1637,2123,0.5240790566752225
C0069,852,681,578,538,554,852,852,1525,1953,0.39633137561857723
C0070,1332,1374,1139,948,789,1332,1332,2795,3469,0.3939493018569852
C0071,935,812,844,851,849,935,935,1769,2345,0.43554806981548777
C0072,1994,1639,1338,971,706,1994,1994,3462,3994,0.4747475843909054
C0073,1405,1208,1243,1073,1005,1405,1405,2540,3135,0.4806155042064426
C0074,0,0,0,1,2,0,0,0,3,0.0
C0075,1227,1064,978,916,809,1227,1227,2129,2571,0.5764458534372418
C0076,1669,1419,1360,1303,1165,1669,1669,2762,3357,0.5507226401278795
C0077,46,37,27,36,26,46,46,105,157,0.21446900978505914
C0078,0,0,0,0,1,0,0,0,1,0.0
C0079,25,42,29,34,12,25,25,88,131,0.20664378970221498
C0080,1911,1799,1721,1466,1408,1911,1911,3433,4119,0.5737164046602272
C0081,6,12,7,10,7,6,6,25,40,0.07819056774557881
C0082,834,735,646,561,624,834,834,1743,2299,0.31208682834886303
C0083,800,678,639,604,652,800,800,1556,2074,0.30514071216307004
C0084,4,7,1,13,4,4,4,12,25,0.5114470254261947
C0085,1070,846,794,699,704,1070,1070,1877,2301,0.5203957636296992
C0086,1522,1306,1161,1051,976,1522,1522,2752,3393,0.38575227796531164
C0087,54,28,19,24,27,54,54,98,137,0.25558437474934775
C0088,1331,878,823,802,678,1331,1331,2287,2882,0.36977190825470796
C0089,870,736,662,710,715,870,870,1714,2354,0.24430338851308392
C0090,22,27,41,36,23,22,22,82,129,0.21474727486049058
C0091,729,487,432,421,392,729,729,1190,1478,0.27829332822186037
C0092,17,4,13,5,9,17,17,33,47,0.15679484830247484
C0093,811,527,447,373,376,811,811,1336,1606,0.26144123745762265
C0094,1141,800,857,764,770,1141,1141,1988,2499,0.4171678173448438
C0095,181,120,94,80,70,181,181,359,474,0.2431497718028221
C0096,25,24,13,16,23,25,25,61,97,0.11073431125429388
C0097,236,204,201,221,166,236,236,528,773,0.2795666805163731
C0098,1187,721,695,612,579,1187,1187,1898,2354,0.3634291102508185
C0099,29,8,20,14,14,29,29,57,80,0.21549500843674152
C0100,711,584,515,470,531,711,711,1278,1621,0.262368022796855
C0101,368,394,467,352,388,368,368,1050,1479,0.13322865587975222
C0102,1367,982,916,834,730,1367,1367,2327,2848,0.34105505836504973
C0103,1011,814,814,840,866,1011,1011,1870,2448,0.46524061853530335
C0104,614,424,440,407,382,614,614,1177,1577,0.23841645757498145
C0105,1220,1030,1070,973,918,1220,1220,2274,2867,0.4157839837689176
C0106,1537,1382,1218,932,818,1537,1537,2996,3620,0.31587864247798964
C0107,224,202,248,169,226,224,224,573,825,0.39386555536343043
C0108,11,12,14,26,18,11,11,37,80,0.22137111209243512
C0109,1253,1190,1007,876,813,1253,1253,2138,2546,0.5942691963303985
C0110,15,2,5,9,15,15,15,22,41,0.1515769040099552
C0111,9,6,0,4,5,9,9,15,24,0.08097469638704383
C0112,280,179,169,162,170,280,280,549,775,0.1779694112705322
C0113,2257,2042,2093,2020,1909,2257,2257,3934,4798,0.5145161818369706
C0114,1329,1084,951,893,838,1329,1329,2305,2889,0.5286750338543361
C0115,1338,912,727,684,677,1338,1338,2074,2521,0.4663344695246756
C0116,1,3,11,14,3,1,1,15,31,0.20059764769741112
C0117,1137,846,782,828,720,1137,1137,2036,2669,0.2889299936660387
C0118,0,0,0,0,0,0,0,0,0,0.0
C0119,9,3,4,5,2,9,9,16,23,0.0
C0120,554,610,536,459,500,554,554,1361,1836,0.26353397993683225
C0121,1440,885,786,760,695,1440,1440,2117,2547,0.36504536416520034
C0122,2221,1920,1721,1598,1568,2221,2221,3484,4099,0.48594430596000515
C0123,669,558,492,406,500,669,669,1108,1365,0.32664015072509367
C0124,729,426,319,252,170,729,729,1136,1309,0.39881197764737336
C0125,1277,937,901,824,726,1277,1277,2150,2634,0.45986037778272515
C0126,1638,1603,1406,1297,1163,1638,1638,2767,3318,0.6135229594285602
C0127,1075,951,773,789,710,1075,1075,1827,2280,0.5444859880018676
C0128,1554,1491,1514,1353,1362,1554,1554,3014,3759,0.49834050814095787
C0129,1705,1371,1211,1153,1216,1705,1705,2913,3610,0.4369827627618073
C0130,1648,998,748,735,629,1648,1648,2608,3117,0.26707222772461214
C0131,10,30,7,27,10,10,10,46,81,0.31705568861748373
C0132,1738,1451,1210,1163,1068,1738,1738,2801,3307,0.5917520612931291
C0133,1507,1667,1338,1142,947,1507,1507,3121,3773,0.3781575942080899
C0134,1138,979,897,931,870,1138,1138,2100,2712,0.36375661833404693
C0135,11,14,8,10,13,11,11,32,53,0.16941939978080778
C0136,985,837,832,733,772,985,985,1955,2575,0.2573305519822628
C0137,1407,1279,1066,980,768,1407,1407,2534,3045,0.5228530416100583
C0138,1708,1335,1177,1037,951,1708,1708,2917,3525,0.41026110666556503
C0139,405,311,279,284,284,405,405,764,1038,0.3042990758905226
C0140,1498,1091,955,873,769,1498,1498,2475,3039,0.4556473103074546
C0141,1613,1198,1054,1008,1028,1613,1613,2489,3004,0.4846155322326736
C0142,10,2,4,2,17,10,10,16,34,0.16675453784096944
C0143,1225,1095,942,917,856,1225,1225,2099,2603,0.39322997247909414
C0144,891,715,629,618,589,891,891,1762,2379,0.27088268124829595
C0145,1478,1165,847,686,698,1478,1478,2632,3184,0.252285051330207
C0146,1829,1523,1328,1147,991,1829,1829,2847,3245,0.624683911097757
C0147,2,2,0,0,2,2,2,4,6,0.29576742753933716
C0148,11,1,15,9,27,11,11,27,60,0.2708045041465895
C0149,633,1029,890,963,833,633,633,2019,2962,0.25727450252523243
C0150,790,631,602,437,441,790,790,1529,1917,0.5302626628442593
C0151,1691,1405,1277,1152,1078,1691,1691,2945,3599,0.5196612050231506
C0152,813,882,865,825,800,813,813,1800,2333,0.4882891790107264
C0153,633,515,517,493,452,633,633,1236,1708,0.3893907385604575
C0154,875,705,728,666,642,875,875,1585,2069,0.3455540676555473
C0155,2404,2134,1746,1532,1374,2404,2404,3673,4164,0.618280681730557
C0156,1161,949,903,764,828,1161,1161,2190,2776,0.3507807811992129
C0157,68,36,32,32,64,68,68,125,208,0.22615293068404999
C0158,1696,1420,1317,1202,1154,1696,1696,2770,3327,0.5388519593396282
C0159,1411,1032,1011,808,624,1411,1411,2566,3096,0.3492457523397273
C0160,213,194,121,223,167,213,213,498,809,0.172123950426543
C0161,768,675,525,471,414,768,768,1515,1923,0.2757654686930761
C0162,363,261,298,256,200,363,363,775,1037,0.332763596628683
C0163,227,213,211,221,240,227,227,549,833,0.32963657245988087
C0164,371,320,338,375,294,371,371,813,1158,0.2299260472679112
C0165,477,386,410,375,374,477,477,1017,1394,0.2972637775883416
C0166,1098,1119,942,895,852,1098,1098,2147,2769,0.425295215878863
C0167,782,707,604,582,619,782,782,1507,1946,0.4049418952495656
C0168,612,469,433,428,363,612,612,1118,1473,0.3575774521025849
C0169,1485,1203,852,752,676,1485,1485,2414,2843,0.5172597830774631
C0170,2087,1793,1499,1151,1039,2087,2087,3750,4487,0.3154029805347814
C0171,745,630,693,636,582,745,745,1483,1955,0.33443172497075907
C0172,866,752,707,723,632,866,866,1698,2242,0.3846739393978375
C0173,62,55,89,78,63,62,62,192,313,0.43807554056857206
C0174,335,277,370,257,279,335,335,829,1156,0.3012236488438115
C0175,926,677,638,549,531,926,926,1619,2035,0.42600945586935657
C0176,1283,1143,1146,1079,957,1283,1283,2345,2967,0.3366784669444282
C0177,995,872,882,855,828,995,995,1914,2493,0.41835767591857365
C0178,1365,1038,964,894,875,1365,1365,2318,2851,0.45861510970310604
C0179,840,637,504,489,463,840,840,1390,1747,0.3978341948188515
C0180,43,32,36,57,28,43,43,107,180,0.3120559506546092
C0181,368,350,336,286,326,368,368,791,1055,0.28075567526060574
C0182,591,467,384,265,266,591,591,1202,1517,0.256143566939122
C0183,1381,1095,1031,1015,995,1381,1381,2309,2927,0.3628676208258631
C0184,2986,2596,2258,2099,1911,2986,2986,4355,4982,0.5580732105564687
C0185,1003,811,812,850,760,1003,1003,1918,2529,0.3381498849258891
C0186,840,499,537,461,455,840,840,1319,1623,0.4562769692242522
C0187,22,17,14,46,29,22,22,52,120,0.14162072367276946
C0188,918,792,814,795,697,918,918,1784,2355,0.29292362281216333
C0189,1627,1277,1045,1040,982,1627,1627,2598,3175,0.3860778251858127
C0190,43,15,9,33,46,43,43,64,138,0.23081411131040216
C0191,1769,1373,1138,879,781,1769,1769,2698,3051,0.5768408245951958
C0192,1297,1069,1000,943,866,1297,1297,2081,2517,0.5124925747474244
C0193,235,133,121,145,108,235,235,444,620,0.2668175538735223
C0194,1545,1674,1389,1146,1102,1545,1545,3232,3941,0.3390338664146549
C0195,1740,1519,1306,926,923,1740,1740,3258,3873,0.3541790584779609
C0196,1354,1130,896,900,805,1354,1354,2324,2937,0.4035338631997846
C0197,749,794,641,592,597,749,749,1608,2084,0.4410056286328913
C0198,2,3,1,6,0,2,2,6,12,0.3098528254081845
C0199,18,16,19,23,28,18,18,53,103,0.12213184791132041
C0200,679,598,550,526,526,679,679,1292,1693,0.3440636072172385
C0201,1063,909,878,763,814,1063,1063,1995,2500,0.5359784568217131
C0202,1705,1638,1567,1454,1266,1705,1705,3132,3792,0.5832452824205325
C0203,878,761,881,806,802,878,878,1946,2613,0.3823076321477477
C0204,3,8,0,0,0,3,3,11,11,0.0
C0205,1113,841,776,606,578,1113,1113,1948,2409,0.4287175646039596
C0206,1542,1492,1325,1238,1292,1542,1542,2730,3321,0.4862100137823918
C0207,22,17,11,22,21,22,22,47,90,0.2170822828510265
C0208,1131,667,614,536,516,1131,1131,2034,2647,0.16614223370449635
C0209,1272,973,978,944,925,1272,1272,2112,2625,0.4825799332717636
C0210,1411,815,780,696,628,1411,1411,2164,2580,0.3406102359507424
C0211,985,955,966,952,780,985,985,1976,2526,0.35128523162004177
C0212,795,669,670,562,594,795,795,1436,1735,0.30749434112572666
C0213,525,365,345,280,299,525,525,968,1226,0.282340741227562
C0214,553,582,435,342,421,553,553,1248,1607,0.291938599587284
C0215,13,8,5,13,17,13,13,26,55,0.4099872920376728
C0216,633,471,409,476,384,633,633,1275,1773,0.19647616185700917
C0217,812,676,631,583,562,812,812,1579,2066,0.4283292983521728
C0218,1306,1718,1450,998,890,1306,1306,3152,3819,0.27293447369652263
C0219,1279,765,726,688,667,1279,1279,2104,2653,0.2914012273929233
C0220,450,403,362,359,323,450,450,917,1205,0.30153187776417495
C0221,1614,1358,1126,1031,967,1614,1614,2611,3095,0.5121118815736416
C0222,1276,1145,1139,1156,1025,1276,1276,2417,3124,0.5333747108583738
C0223,1016,792,674,628,634,1016,1016,1779,2255,0.33386630938995987
C0224,1640,1039,867,763,688,1640,1640,2738,3321,0.3657769109793328
C0225,1260,1133,1019,1044,963,1260,1260,2418,3136,0.4705584175016225
C0226,1396,1377,1383,1286,1114,1396,1396,2617,3234,0.6192243762870759
C0227,932,594,525,456,431,932,932,1579,1972,0.3303677421483743
C0228,787,756,681,593,652,787,787,1788,2416,0.20699942482111425
C0229,1,0,0,1,1,1,1,1,3,0.0
C0230,978,656,602,571,503,978,978,1637,2081,0.3242947979407188
C0231,1,4,7,0,0,1,1,12,12,0.14778772668677173
C0232,1094,860,853,878,821,1094,1094,1961,2553,0.4137441819014957
C0233,1524,1263,1157,992,987,1524,1524,2449,2939,0.5890634330493753
C0234,556,542,555,591,540,556,556,1208,1676,0.3137865577852326
C0235,1244,1007,916,965,826,1244,1244,2304,2979,0.33052055407434877
C0236,1293,1068,846,587,480,1293,1293,2195,2531,0.5186164031837825
C0237,2495,2099,1909,1677,1531,2495,2495,4418,5437,0.32453283151927026
C0238,465,366,362,246,236,465,465,1053,1357,0.21011231961618657
C0239,953,762,721,621,661,953,953,1733,2202,0.4827028304030612
C0240,498,455,398,401,478,498,498,976,1337,0.45213572727323237
C0241,1641,1100,1071,973,933,1641,1641,2402,2830,0.5377787373044723
C0242,200,151,138,88,148,200,200,426,598,0.23743091416805204
C0243,1337,1062,1096,1055,950,1337,1337,2420,3086,0.421735515659405
C0244,3,1,0,1,0,3,3,4,5,0.02909625050008819
C0245,1417,1309,1184,1023,905,1417,1417,2440,2884,0.6188998432718998
C0246,352,294,207,207,176,352,352,640,834,0.47237547801904683
C0247,1331,1130,993,976,895,1331,1331,2329,2889,0.4435549708957958
C0248,22,17,15,18,14,22,22,54,85,0.08156511414219365
C0249,815,816,799,718,687,815,815,1758,2340,0.3534640514894903
C0250,1020,902,828,718,638,1020,1020,2055,2594,0.3324251492405865
C0251,1544,1264,989,882,736,1544,1544,2520,2956,0.44805503547154674
C0252,1080,815,661,570,578,1080,1080,1896,2336,0.3291112761492789
C0253,1428,1206,959,896,799,1428,1428,2289,2715,0.5530010666554407
C0254,2360,1946,1629,1466,1317,2360,2360,3425,3917,0.6085790569895673
C0255,1067,1133,922,821,805,1067,1067,1940,2337,0.5282802751703319
C0256,1501,1276,1136,1058,1068,1501,1501,2408,2914,0.4515120188863895
C0257,992,944,928,815,748,992,992,1876,2361,0.48507840538783575
C0258,2428,1831,1567,1230,1131,2428,2428,3825,4451,0.4294933103323856
C0259,1141,1072,932,805,764,1141,1141,1857,2164,0.5949229994001644
C0260,25,16,29,20,21,25,25,64,101,0.149170569373282
C0261,7,13,5,14,16,7,7,24,52,0.06704783147763493
C0262,3,3,0,3,0,3,3,6,9,0.34825316687798
C0263,1184,1126,1146,969,1034,1184,1184,2210,2749,0.5540528518255893
C0264,1524,1713,1488,1036,889,1524,1524,3360,4063,0.37136805205674606
C0265,535,296,281,277,220,535,535,878,1142,0.3405396039617754
C0266,778,748,642,605,549,778,778,1418,1792,0.588753250365011
C0267,833,800,706,700,686,833,833,1808,2428,0.22574273610818188
C0268,0,1,10,10,1,0,0,11,22,0.1938813803532706
C0269,979,974,958,954,913,979,979,1964,2525,0.46504803584100785
C0270,1079,861,649,646,672,1079,1079,1865,2334,0.3258417117127701
C0271,1495,1210,998,1009,903,1495,1495,2713,3417,0.40907882115920613
C0272,866,720,717,680,579,866,866,1772,2364,0.38229932611385603
C0273,44,20,42,24,44,44,44,102,161,0.16932826761729566
C0274,14,13,15,12,8,14,14,42,60,0.20092329583896432
C0275,917,796,758,789,741,917,917,1643,2124,0.3520881519920283
C0276,1665,1549,1383,1145,1118,1665,1665,2759,3208,0.5508886768651636
C0277,999,1386,1262,1143,1136,999,999,2625,3494,0.46274011102542106
C0278,1853,1575,1326,1249,1045,1853,1853,2769,3202,0.6512184370168971
C0279,8,2,0,1,0,8,8,10,11,0.33625003007005194
C0280,875,707,593,434,450,875,875,1662,2046,0.26997345403574635
C0281,18,18,31,13,18,18,18,62,90,0.17918009096326618
C0282,1116,1100,963,724,610,1116,1116,2357,2900,0.2697047680676233
C0283,0,0,6,1,1,0,0,6,8,0.17357649157477495
C0284,18,10,9,6,9,18,18,36,51,0.06211872674072176
C0285,1124,872,773,709,678,1124,1124,1915,2400,0.4527291813098989
C0286,1653,1325,1272,1210,1074,1653,1653,2629,3134,0.586297902110077
C0287,504,488,429,325,334,504,504,1083,1366,0.241562620521511
C0288,271,196,202,198,121,271,271,545,713,0.42132994984126304
C0289,1007,1062,933,923,863,1007,1007,2139,2738,0.43700685414196183
C0290,1162,1265,1254,1260,1213,1162,1162,2584,3417,0.5031813712288701
C0291,1,0,0,0,1,1,1,1,2,0.0
C0292,443,399,323,310,242,443,443,1002,1338,0.22368740881698526
C0293,1655,1285,1055,924,709,1655,1655,2856,3407,0.40676164128598097
C0294,265,149,150,152,127,265,265,495,679,0.2863442746432434
C0295,918,795,725,728,740,918,918,1736,2305,0.4022584703694806
C0296,673,464,460,410,302,673,673,1308,1680,0.33120865198822946
C0297,1492,1246,895,753,595,1492,1492,2422,2777,0.585316605671666
C0298,699,578,587,536,546,699,699,1320,1690,0.3980620624491956
C0299,188,134,133,139,120,188,188,395,582,0.3939665802638015
C0300,220,164,172,124,131,220,220,508,713,0.047405958617038196
C0301,816,576,568,510,492,816,816,1415,1770,0.34856053796300496
C0302,879,764,657,573,540,879,879,1579,1979,0.5298324985696423
C0303,398,257,268,246,261,398,398,765,1070,0.3353496231800863
C0304,2290,1998,1941,1940,1727,2290,2290,3959,4901,0.47384502557627617
C0305,4,13,3,3,5,4,4,20,28,0.146815940536813
C0306,566,524,596,634,627,566,566,1309,1913,0.25026720304692046
C0307,1378,1040,1053,909,876,1378,1378,2459,3040,0.32429115144667037
C0308,190,72,74,73,89,190,190,314,446,0.11189976754012244
C0309,77,72,77,79,54,77,77,208,307,0.2596790474344364
C0310,680,543,719,646,623,680,680,1514,2075,0.3462752189084698
C0311,846,802,725,659,625,846,846,1673,2139,0.3143753475674742
C0312,31,39,26,25,20,31,31,94,135,0.023731917920704296
C0313,974,768,652,548,536,974,974,1684,2063,0.3642622531881933
C0314,56,49,55,65,24,56,56,156,231,0.28635719458798015
C0315,1240,950,832,750,648,1240,1240,1980,2347,0.44353179086811245
C0316,941,819,758,811,665,941,941,1953,2660,0.32892663836173297
C0317,1188,984,921,849,842,1188,1188,2159,2741,0.5138079399361042
C0318,605,486,381,369,348,605,605,1110,1467,0.30062699226502815
C0319,518,371,311,311,337,518,518,875,1122,0.24823798796459723
C0320,1296,1128,973,811,636,1296,1296,2328,2789,0.48789395624145593
C0321,432,267,214,189,168,432,432,730,900,0.33307440339949834
C0322,78,88,65,83,77,78,78,213,324,0.5315562280106917
C0323,880,675,543,465,484,880,880,1560,1969,0.18535466828430788
C0324,977,965,941,958,930,977,977,2027,2705,0.5005289479124719
C0325,24,16,16,27,19,24,24,56,102,0.1523379433137959
C0326,488,864,927,632,723,488,488,1812,2511,0.2245979823900003
C0327,1113,678,676,543,530,1113,1113,1820,2243,0.4145116713043133
C0328,1558,1297,1207,1165,1022,1558,1558,2720,3390,0.3660316692001923
C0329,18,18,45,32,33,18,18,75,126,0.1394996589540745
C0330,1606,1386,1162,1017,914,1606,1606,2648,3130,0.5891927210933089
C0331,2,4,0,0,0,2,2,6,6,0.048892232453954555
C0332,539,409,325,269,269,539,539,1048,1346,0.24740023676311293
C0333,685,499,435,372,445,685,685,1226,1617,0.298835704357067
C0334,1395,1167,1010,1036,916,1395,1395,2429,3017,0.5664888072297883
C0335,14,8,19,16,8,14,14,41,61,0.22238956592991094
C0336,363,314,253,194,173,363,363,705,851,0.5837705978843069
C0337,267,271,241,255,189,267,267,686,992,0.20435219080559158
C0338,1667,1228,1107,941,867,1667,1667,2713,3271,0.5140556944209753
C0339,1251,891,692,523,480,1251,1251,2174,2567,0.32935200692959493
C0340,1299,1174,1121,1216,1067,1299,1299,2410,3118,0.5240224603959326
C0341,1642,1418,1388,1296,1264,1642,1642,2756,3343,0.43396303729725755
C0342,1281,1104,971,965,900,1281,1281,2297,2876,0.5555604767534537
C0343,1348,1162,930,775,703,1348,1348,2256,2703,0.5555907037720322
C0344,0,0,0,6,2,0,0,0,8,0.14121750557205254
C0345,638,618,590,553,498,638,638,1341,1750,0.4806868624879584
C0346,1124,987,759,628,663,1124,1124,1887,2266,0.5444043147085862
C0347,409,407,387,340,335,409,409,1000,1387,0.16722901522258815
C0348,1289,948,819,610,653,1289,1289,2127,2504,0.4057459516212652
C0349,1325,1367,1188,1170,1069,1325,1325,2481,3041,0.5391972025774763
C0350,731,642,681,581,465,731,731,1601,2102,0.1281175208265167
C0351,232,149,125,82,82,232,232,442,550,0.30385591893340486
C0352,946,573,556,553,487,946,946,1615,2171,0.23970279686502396
C0353,113,88,51,35,62,113,113,230,309,0.17377447292699322
C0354,1401,1379,1249,1109,1070,1401,1401,2948,3777,0.36533154111621985
C0355,908,957,844,891,902,908,908,1894,2515,0.4334441184410392
C0356,166,98,89,62,74,166,166,335,447,0.24433359241335398
C0357,1252,795,707,535,527,1252,1252,2037,2400,0.4907760933351889
C0358,1510,1354,1309,1212,1157,1510,1510,2608,3111,0.5869576252335094
C0359,10,3,0,5,0,10,10,13,18,0.06510729860086556
C0360,1271,1059,852,809,781,1271,1271,2072,2544,0.589545055259361
C0361,3,14,19,1,5,3,3,35,41,0.22619005621157867
C0362,1632,1506,1496,1372,1337,1632,1632,2945,3616,0.5290383630331406
C0363,384,552,552,529,445,384,384,1144,1583,0.4195734548290658
C0364,698,560,516,525,530,698,698,1202,1526,0.4842704720181576
C0365,51,48,37,38,39,51,51,129,201,0.16880596524529995
C0366,1072,857,858,649,697,1072,1072,1949,2403,0.5375270594473767
C0367,1432,1123,1012,998,948,1432,1432,2462,3159,0.4503672737520313
C0368,807,617,572,526,540,807,807,1474,1936,0.40641511259026086
C0369,1976,1721,1494,1274,1244,1976,1976,3168,3673,0.5801182651784287
C0370,217,215,156,101,101,217,217,473,583,0.41684208496433245
C0371,788,781,726,610,624,788,788,1675,2143,0.26772518685536884
C0372,327,323,342,317,293,327,327,872,1298,0.19550147733563233
C0373,15,6,16,11,7,15,15,34,52,0.1396504679071298
C0374,18,3,8,5,3,18,18,27,35,0.562494654775247
C0375,567,563,493,480,462,567,567,1172,1538,0.2955055888573496
C0376,12,2,5,6,7,12,12,18,31,0.1410011524742816
C0377,6,4,7,14,1,6,6,17,32,0.07674693605589473
C0378,1224,979,851,802,727,1224,1224,1976,2441,0.47893889309505916
C0379,539,433,440,417,360,539,539,1131,1516,0.2420325852564935
C0380,325,234,272,278,279,325,325,713,1066,0.14724111046601474
C0381,610,381,355,234,185,610,610,1027,1225,0.50553147960897
C0382,1811,1649,1605,1483,1528,1811,1811,3262,4043,0.5310463138965049
C0383,1162,1041,1002,774,703,1162,1162,2367,2920,0.3559492464633332
C0384,12,4,0,8,7,12,12,16,30,0.1734824802715443
C0385,895,663,605,637,580,895,895,1405,1766,0.3312126900195964
C0386,839,817,707,677,680,839,839,1712,2204,0.2188876749300338
C0387,712,674,671,543,676,712,712,1361,1728,0.5410096147080418
C0388,102,74,62,82,58,102,102,221,325,0.2797800482898761
C0389,1047,790,702,708,660,1047,1047,1930,2529,0.31512823567234083
C0390,0,1,2,4,6,0,0,3,13,0.10102916627182691
C0391,844,815,769,628,539,844,844,1818,2331,0.34923040270876804
C0392,39,39,61,70,70,39,39,136,265,0.10465629744947699
C0393,1607,1332,1277,1290,1193,1607,1607,2723,3355,0.4554606220395575
C0394,1521,1252,1131,961,822,1521,1521,2829,3456,0.3817961203219792
C0395,1153,1007,942,794,845,1153,1153,2121,2628,0.49370992991177937
C0396,78,86,83,59,81,78,78,231,349,0.030248788684478608
C0397,8,0,0,1,1,8,8,8,10,0.0
C0398,1412,1217,1170,1091,1025,1412,1412,2632,3332,0.48650937480857226
C0399,1463,1525,1465,1416,1357,1463,1463,2900,3654,0.5311666693562846
C0400,991,673,616,429,501,991,991,1893,2360,0.2612200977083103
C0401,332,265,335,271,248,332,332,835,1219,0.04970320022968375
C0402,1627,1291,1286,1119,1181,1627,1627,2816,3456,0.39931630416897146
C0403,194,164,184,141,133,194,194,477,672,0.1459772096665125
