category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0591,54,52,51,48,29,54,54,146,197,0.6103303870703775
C0592,589,526,419,306,259,589,589,1090,1303,0.5570840469067958
C0593,907,675,466,367,288,907,907,1415,1604,0.6181641818373788
C0594,82,61,46,34,21,82,82,178,224,0.362683244080425
C0595,0,0,0,0,0,0,0,0,0,0.0
C0596,35,4,26,9,6,35,35,61,71,0.32974984382900296
C0597,178,100,52,33,36,178,178,279,320,0.561669819988305
C0598,578,469,284,153,133,578,578,965,1053,0.6075467118237706
C0599,0,0,3,1,0,0,0,3,4,0.8129054473922732
C0600,215,109,120,71,31,215,215,369,423,0.5761710362206033
C0601,64,90,85,119,63,64,64,205,308,0.5014912644444095
C0602,260,457,319,287,220,260,260,757,914,0.6876798463695455
C0603,668,546,488,452,378,668,668,1280,1638,0.6156195980521544
C0604,261,170,186,155,130,261,261,482,620,0.5259453740897083
C0605,119,68,50,35,42,119,119,200,241,0.6529523283079023
C0606,381,181,176,141,146,381,381,583,707,0.3831070598312716
C0607,61,103,73,71,41,61,61,216,292,0.4029521587352036
C0608,67,61,69,73,64,67,67,171,264,0.4136640160750347
C0609,66,54,58,71,49,66,66,153,240,0.3914782849129308
C0610,0,0,0,0,0,0,0,0,0,0.0
C0611,12,14,9,1,4,12,12,34,37,0.10903612825554844
C0612,54,63,21,12,21,54,54,121,149,0.27362970721622004
C0613,28,20,16,21,17,28,28,56,82,0.4104906114748242
C0614,45,52,44,68,47,45,45,117,191,0.29353415952274475
C0615,112,109,102,126,99,112,112,261,390,0.42573710762838335
C0616,485,395,352,324,276,485,485,822,975,0.629080293326037
C0617,16,5,8,6,13,16,16,29,47,0.41545071393031135
C0618,26,12,12,26,29,26,26,49,94,0.556580333631943
C0619,299,93,110,84,81,299,299,458,570,0.5165210934569919
C0620,0,4,3,0,0,0,0,7,7,0.4033337941469358
C0621,11,10,3,12,15,11,11,24,49,0.16392323890499902
C0622,288,286,190,225,240,288,288,543,720,0.36205817334141527
C0623,258,172,118,82,47,258,258,458,536,0.5552048407649257
C0624,271,180,109,72,30,271,271,459,512,0.5889662481406946
C0625,122,92,93,87,41,122,122,291,386,0.45490322121115156
C0626,139,98,109,49,70,139,139,303,389,0.4788143409847051
C0627,39,75,58,30,36,39,39,138,174,0.46001349903949984
C0628,5,1,3,8,8,5,5,9,23,0.34686433064796385
C0629,50,45,65,37,43,50,50,139,188,0.5185952579181254
C0630,204,193,198,211,236,204,204,502,745,0.4096606884929716
C0631,192,181,117,115,93,192,192,438,585,0.48994972936922826
C0632,121,84,76,61,88,121,121,234,336,0.5011037423772116
C0633,345,295,272,204,208,345,345,638,783,0.4425826847331521
C0634,547,368,314,252,249,547,547,902,1085,0.5319301326817364
C0635,84,92,62,57,52,84,84,192,250,0.5583070605705694
C0636,213,175,160,95,85,213,213,386,450,0.5506327366509172
C0637,38,19,21,15,12,38,38,73,85,0.39709138996771615
C0638,20,23,12,19,10,20,20,52,77,0.3276525313135188
C0639,0,0,1,0,0,0,0,1,1,0.50384123679513
C0640,0,0,0,0,0,0,0,0,0,0.0
C0641,0,3,0,0,0,0,0,3,3,0.7597509382463323
C0642,232,346,260,198,115,232,232,665,838,0.5697581169252708
C0643,9,7,15,3,5,9,9,28,34,0.4515447011642648
C0644,134,114,116,105,129,134,134,315,470,0.5006873150496693
C0645,32,39,43,46,21,32,32,108,158,0.2611124741730966
C0646,26,32,36,20,45,26,26,85,142,0.33472255585753363
C0647,133,126,81,123,96,133,133,268,395,0.342500940633487
C0648,18,16,29,28,6,18,18,58,89,0.4861437562170261
C0649,0,0,0,0,0,0,0,0,0,0.0
C0650,81,52,49,47,48,81,81,150,201,0.40118611516245517
C0651,276,300,218,214,183,276,276,571,727,0.48115974875478434
C0652,7,2,10,1,3,7,7,19,23,0.3211906046805468
C0653,136,131,81,86,62,136,136,232,273,0.3342414402934799
C0654,10,9,4,7,4,10,10,23,34,0.17977991465634285
C0655,0,0,1,0,0,0,0,1,1,0.3714539259512353
C0656,146,80,91,60,32,146,146,276,321,0.5610413930130546
C0657,62,61,70,26,37,62,62,169,201,0.42857679149177164
C0658,6,3,1,0,0,6,6,10,10,0.811718190225061
C0659,7,0,0,0,0,7,7,7,7,0.0
C0660,20,40,7,0,15,20,20,59,73,0.6465166203506956
C0661,33,40,34,20,19,33,33,102,132,0.4504152478710109
C0662,84,88,81,75,85,84,84,223,332,0.3840036251164422
C0663,20,8,14,12,15,20,20,40,58,0.4117621118819056
C0664,23,21,13,20,20,23,23,56,90,0.2706559720241715
C0665,268,193,177,92,135,268,268,530,672,0.4397425772565383
C0666,26,28,3,9,15,26,26,53,72,0.30076874822161626
C0667,228,242,194,179,180,228,228,486,661,0.45666411559038356
C0668,11,11,32,12,0,11,11,50,62,0.42096020217254165
C0669,4,3,9,0,2,4,4,14,16,0.17306474822223122
C0670,131,106,112,95,112,131,131,283,401,0.5269411407113568
C0671,573,571,481,327,348,573,573,1190,1453,0.5490613206901903
C0672,472,328,281,213,154,472,472,699,788,0.5609840967433068
C0673,57,73,46,33,27,57,57,134,158,0.614742245096967
C0674,158,146,57,87,82,158,158,321,442,0.25774650034335733
C0675,556,459,322,288,193,556,556,975,1157,0.5308050575411546
C0676,408,417,294,303,265,408,408,845,1127,0.4866883896221897
C0677,152,164,108,134,126,152,152,369,528,0.44681479630151066
