category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0078,0,0,0,1,2,0,0,0,3,0.16729981527588145
C0079,42,29,34,12,41,42,42,101,145,0.2383370502636737
C0080,1799,1721,1466,1408,1272,1799,1799,3126,3798,0.5967132507609085
C0081,12,7,10,7,2,12,12,29,36,0.06832935154061147
C0082,735,646,561,624,547,735,735,1500,2059,0.38141910294699105
C0083,678,639,604,652,600,678,678,1404,1934,0.3490050100772972
C0084,7,1,13,4,0,7,7,21,21,0.5269365743876842
C0085,846,794,699,704,616,846,846,1609,2062,0.5523616353091056
C0086,1306,1161,1051,976,938,1306,1306,2408,3020,0.42937071209048167
C0087,28,19,24,27,16,28,28,64,102,0.29936566537834963
C0088,878,823,802,678,638,878,878,1884,2460,0.38549019356266007
C0089,736,662,710,715,712,736,736,1596,2232,0.2669542577637569
C0090,27,41,36,23,15,27,27,97,128,0.2381947865337636
C0091,487,432,421,392,375,487,487,948,1222,0.31076417990622957
C0092,4,13,5,9,11,4,4,21,40,0.11716273850013019
C0093,527,447,373,376,462,527,527,1006,1387,0.3035160752720432
C0094,800,857,764,770,774,800,800,1702,2254,0.4270442453570915
C0095,120,94,80,70,77,120,120,270,392,0.26189348252344746
C0096,24,13,16,23,17,24,24,50,90,0.11633789495413008
C0097,204,201,221,166,145,204,204,517,712,0.293180068286916
C0098,721,695,612,579,524,721,721,1493,1958,0.4059856978116301
C0099,8,20,14,14,12,8,8,42,65,0.26444490755827527
C0100,584,515,470,531,509,584,584,1073,1468,0.28162910952939946
C0101,394,467,352,388,304,394,394,1006,1408,0.15223506773244022
C0102,982,916,834,730,766,982,982,1952,2477,0.38424825112202954
C0103,814,814,840,866,790,814,814,1694,2273,0.4881361463353067
C0104,424,440,407,382,447,424,424,1022,1450,0.2499036447972056
C0105,1030,1070,973,918,843,1030,1030,2076,2641,0.46244218064660897
C0106,1382,1218,932,818,642,1382,1382,2573,3115,0.3634850628528162
C0107,202,248,169,226,203,202,202,537,818,0.38537226664959406
C0108,12,14,26,18,10,12,12,52,79,0.2445441336257003
C0109,1190,1007,876,813,723,1190,1190,1914,2311,0.6303757759291225
C0110,2,5,9,15,3,2,2,16,32,0.17851553965129058
C0111,6,0,4,5,0,6,6,10,15,0.08097469638704383
C0112,179,169,162,170,160,179,179,449,690,0.17124639276967635
C0113,2042,2093,2020,1909,2094,2042,2042,3708,4679,0.5217750696647229
C0114,1084,951,893,838,763,1084,1084,2039,2634,0.5579680818291681
C0115,912,727,684,677,608,912,912,1640,2089,0.4894860294219275
C0116,3,11,14,3,9,3,3,28,39,0.25871238797112783
C0117,846,782,828,720,670,846,846,1795,2395,0.3044793229912913
C0118,0,0,0,0,0,0,0,0,0,0.0
C0119,3,4,5,2,4,3,3,12,18,0.05007378925387519
C0120,610,536,459,500,544,610,610,1255,1781,0.2860853610236273
C0121,885,786,760,695,693,885,885,1620,2067,0.3959413146888773
C0122,1920,1721,1598,1568,1516,1920,1920,3086,3772,0.5044321264020911
C0123,558,492,406,500,444,558,558,918,1208,0.3535926337435891
C0124,426,319,252,170,108,426,426,765,908,0.45960864398918194
C0125,937,901,824,726,754,937,937,1815,2342,0.49206456566400036
C0126,1603,1406,1297,1163,1205,1603,1603,2573,3168,0.6463312725128052
C0127,951,773,789,710,728,951,951,1648,2099,0.5582410652410325
C0128,1491,1514,1353,1362,1563,1491,1491,2829,3718,0.509005088450889
C0129,1371,1211,1153,1216,1161,1371,1371,2515,3260,0.48144307581269435
C0130,998,748,735,629,630,998,998,1902,2414,0.34633708625690685
C0131,30,7,27,10,13,30,30,63,84,0.36744865071144367
C0132,1451,1210,1163,1068,1070,1451,1451,2391,2935,0.6066739673130157
C0133,1667,1338,1142,947,852,1667,1667,2873,3427,0.4023129698919806
C0134,979,897,931,870,882,979,979,1944,2548,0.37577293302247855
C0135,14,8,10,13,10,14,14,31,52,0.17845252922417212
C0136,837,832,733,772,773,837,837,1769,2414,0.2988106676600358
C0137,1279,1066,980,768,706,1279,1279,2231,2710,0.5488900238548573
C0138,1335,1177,1037,951,809,1335,1335,2429,2989,0.4634321605495498
C0139,311,279,284,284,287,311,311,665,937,0.33388875048344896
C0140,1091,955,873,769,844,1091,1091,2075,2654,0.48943686486729165
C0141,1198,1054,1008,1028,1076,1198,1198,2066,2674,0.4948983634432706
C0142,2,4,2,17,2,2,2,7,25,0.1723918430810623
C0143,1095,942,917,856,820,1095,1095,1898,2375,0.43678827563661216
C0144,715,629,618,589,656,715,715,1562,2171,0.31337009009426364
C0145,1165,847,686,698,725,1165,1165,2083,2718,0.2737958843346263
C0146,1523,1328,1147,991,1001,1523,1523,2406,2880,0.6390881597050833
C0147,2,0,0,2,1,2,2,2,5,0.2750582411207821
C0148,1,15,9,27,12,1,1,25,61,0.3573729424410785
C0149,1029,890,963,833,763,1029,1029,2213,3036,0.2717233282149505
C0150,631,602,437,441,392,631,631,1290,1648,0.5518283712617523
C0151,1405,1277,1152,1078,958,1405,1405,2535,3142,0.542948501193522
C0152,882,865,825,800,770,882,882,1739,2253,0.4989232959501857
C0153,515,517,493,452,468,515,515,1158,1612,0.4161662765810421
C0154,705,728,666,642,682,705,705,1440,1913,0.38680716019359185
C0155,2134,1746,1532,1374,1354,2134,2134,3134,3677,0.6386880246030534
C0156,949,903,764,828,694,949,949,1867,2473,0.38440123136895077
C0157,36,32,32,64,27,36,36,94,176,0.2652890182489638
C0158,1420,1317,1202,1154,1158,1420,1420,2436,3043,0.5525636926724022
C0159,1032,1011,808,624,584,1032,1032,2119,2587,0.39423465980752825
C0160,194,121,223,167,112,194,194,505,719,0.21424995332517513
C0161,675,525,471,414,410,675,675,1309,1684,0.32688194911921786
C0162,261,298,256,200,184,261,261,685,908,0.3436298237678873
C0163,213,211,221,240,222,213,213,539,800,0.36122255713624835
C0164,320,338,375,294,337,320,320,806,1127,0.231334024717609
C0165,386,410,375,374,353,386,386,940,1307,0.32593165849935213
C0166,1119,942,895,852,804,1119,1119,2019,2616,0.4311740704563845
C0167,707,604,582,619,625,707,707,1339,1822,0.42097124230238536
C0168,469,433,428,363,401,469,469,1000,1363,0.3757921425729001
C0169,1203,852,752,676,444,1203,1203,1924,2236,0.5623187946049999
C0170,1793,1499,1151,1039,995,1793,1793,3176,3917,0.3464914501455568
C0171,630,693,636,582,603,630,630,1395,1857,0.3855812585076078
C0172,752,707,723,632,667,752,752,1577,2092,0.40334941166422994
C0173,55,89,78,63,53,55,55,212,307,0.4490187943543787
C0174,277,370,257,279,228,277,277,757,1080,0.3416496076241329
C0175,677,638,549,531,545,677,677,1336,1779,0.44002338618929154
C0176,1143,1146,1079,957,928,1143,1143,2206,2756,0.36187761094112303
C0177,872,882,855,828,806,872,872,1800,2331,0.42427563467508256
C0178,1038,964,894,875,825,1038,1038,1969,2530,0.4805727938381245
C0179,637,504,489,463,464,637,637,1172,1513,0.43761076822004163
C0180,32,36,57,28,48,32,32,115,185,0.33061648449063
C0181,350,336,286,326,313,350,350,720,991,0.2828408530704824
C0182,467,384,265,266,243,467,467,952,1260,0.27794097856607153
C0183,1095,1031,1015,995,950,1095,1095,2072,2685,0.40966806213700097
C0184,2596,2258,2099,1911,1978,2596,2596,3815,4525,0.5695955835335608
C0185,811,812,850,760,693,811,811,1767,2323,0.36894863796922234
C0186,499,537,461,455,504,499,499,1026,1391,0.4900315959860521
C0187,17,14,46,29,31,17,17,76,129,0.14014883770443257
C0188,792,814,795,697,606,792,792,1686,2182,0.3144788462240454
C0189,1277,1045,1040,982,921,1277,1277,2226,2783,0.42319826172232433
C0190,15,9,33,46,18,15,15,56,118,0.2460399063239535
C0191,1373,1138,879,781,739,1373,1373,2165,2560,0.5995695381313322
C0192,1069,1000,943,866,900,1069,1069,1850,2310,0.550683030471412
C0193,133,121,145,108,111,133,133,364,521,0.28360380297087867
C0194,1674,1389,1146,1102,870,1674,1674,2911,3604,0.3896470494584731
C0195,1519,1306,926,923,761,1519,1519,2726,3319,0.39009273006964357
C0196,1130,896,900,805,772,1130,1130,2018,2584,0.44827506797499556
C0197,794,641,592,597,577,794,794,1491,1972,0.45003924364458303
C0198,3,1,6,0,0,3,3,10,10,0.3441643862307754
C0199,16,19,23,28,22,16,16,58,105,0.15603357211713323
C0200,598,550,526,526,570,598,598,1177,1614,0.3786319496772082
C0201,909,878,763,814,716,909,909,1758,2283,0.5519895169564438
C0202,1638,1567,1454,1266,1235,1638,1638,2932,3560,0.5952477066456934
C0203,761,881,806,802,844,761,761,1839,2537,0.4014502615250841
C0204,8,0,0,0,3,8,8,8,11,0.0
C0205,841,776,606,578,516,841,841,1627,2058,0.4564858784085997
C0206,1492,1325,1238,1292,1182,1492,1492,2484,3148,0.4975297461110607
C0207,17,11,22,21,11,17,17,48,78,0.21205010391307547
C0208,667,614,536,516,461,667,667,1556,2155,0.22213242968010252
C0209,973,978,944,925,965,973,973,1856,2420,0.4926337727830904
C0210,815,780,696,628,652,815,815,1628,2096,0.4038362938231694
C0211,955,966,952,780,828,955,955,1930,2415,0.37829969280604125
C0212,669,670,562,594,645,669,669,1233,1592,0.32154559978078323
C0213,365,345,280,299,286,365,365,782,1062,0.2895149355093401
C0214,582,435,342,421,476,582,582,1080,1557,0.3074650266025051
C0215,8,5,13,17,5,8,8,26,48,0.42492243041125466
C0216,471,409,476,384,410,471,471,1142,1614,0.22417640560270596
C0217,676,631,583,562,554,676,676,1410,1881,0.4464181834764735
C0218,1718,1450,998,890,933,1718,1718,2959,3585,0.3103188932273664
C0219,765,726,688,667,640,765,765,1653,2216,0.3450166628183201
C0220,403,362,359,323,399,403,403,856,1156,0.3182077310755375
C0221,1358,1126,1031,967,996,1358,1358,2187,2724,0.5396374983271878
C0222,1145,1139,1156,1025,1067,1145,1145,2321,2956,0.5753218925021837
C0223,792,674,628,634,520,792,792,1490,1951,0.3434421707209634
C0224,1039,867,763,688,737,1039,1039,2087,2730,0.38932948028346626
C0225,1133,1019,1044,963,989,1133,1133,2226,2920,0.4713460335823681
C0226,1377,1383,1286,1114,1020,1377,1377,2502,3080,0.656044057733725
C0227,594,525,456,431,423,594,594,1221,1644,0.37158281457668824
C0228,756,681,593,652,605,756,756,1635,2292,0.2445862013343152
C0229,0,0,1,1,0,0,0,1,2,0.10638847137923517
C0230,656,602,571,503,500,656,656,1338,1772,0.34494375784519443
C0231,4,7,0,0,2,4,4,11,13,0.16122297456738732
C0232,860,853,878,821,785,860,860,1762,2370,0.4139075413081382
C0233,1263,1157,992,987,1008,1263,1263,2126,2666,0.6175888013297288
C0234,542,555,591,540,546,542,542,1198,1649,0.3496547461937908
C0235,1007,916,965,826,794,1007,1007,2089,2721,0.3512950005477863
C0236,1068,846,587,480,375,1068,1068,1777,2063,0.5789267139293907
C0237,2099,1909,1677,1531,1416,2099,2099,3884,4848,0.3749177218905106
C0238,366,362,246,236,304,366,366,859,1201,0.24962637280272088
C0239,762,721,621,661,666,762,762,1488,1993,0.4904145320710775
C0240,455,398,401,478,505,455,455,905,1323,0.4634429895918506
C0241,1100,1071,973,933,928,1100,1100,1920,2405,0.5593432255994444
C0242,151,138,88,148,86,151,151,334,508,0.2401464531144367
C0243,1062,1096,1055,950,974,1062,1062,2195,2823,0.46826362432416796
C0244,1,0,1,0,0,1,1,2,2,0.0
C0245,1309,1184,1023,905,980,1309,1309,2184,2674,0.6400666232460558
C0246,294,207,207,176,142,294,294,550,714,0.5357113296429367
C0247,1130,993,976,895,839,1130,1130,2087,2631,0.47516829525345106
C0248,17,15,18,14,10,17,17,50,74,0.13430828960878125
C0249,816,799,718,687,695,816,816,1706,2255,0.35453228225428585
C0250,902,828,718,638,577,902,902,1797,2332,0.35535825415072636
C0251,1264,989,882,736,672,1264,1264,2078,2501,0.5128684491237235
C0252,815,661,570,578,533,815,815,1526,1990,0.363142710544585
C0253,1206,959,896,799,907,1206,1206,1945,2467,0.5936256544743911
C0254,1946,1629,1466,1317,1304,1946,1946,2907,3443,0.625339526703415
C0255,1133,922,821,805,781,1133,1133,1762,2205,0.5603838659005179
C0256,1276,1136,1058,1068,1003,1276,1276,2108,2618,0.4528747896781331
C0257,944,928,815,748,843,944,944,1757,2242,0.5121313631828452
C0258,1831,1567,1230,1131,1135,1831,1831,3060,3702,0.5077235040394604
C0259,1072,932,805,764,786,1072,1072,1661,2016,0.6154204702057477
C0260,16,29,20,21,28,16,16,62,106,0.19765997252096432
C0261,13,5,14,16,9,13,13,30,54,0.06376720380601285
C0262,3,0,3,0,1,3,3,6,7,0.2548543945757639
C0263,1126,1146,969,1034,1026,1126,1126,2042,2653,0.586979414750467
C0264,1713,1488,1036,889,785,1713,1713,3039,3657,0.40304666161417924
C0265,296,281,277,220,205,296,296,682,915,0.36803323482239964
C0266,748,642,605,549,587,748,748,1323,1673,0.6194278526160747
C0267,800,706,700,686,703,800,800,1673,2321,0.263004068010713
C0268,1,10,10,1,0,1,1,21,22,0.18466288654587684
C0269,974,958,954,913,1031,974,974,1899,2504,0.4719423361932902
C0270,861,649,646,672,643,861,861,1539,2055,0.3463578779471224
C0271,1210,998,1009,903,863,1210,1210,2332,3020,0.45236847551144266
C0272,720,717,680,579,483,720,720,1626,2105,0.3911004175398039
C0273,20,42,24,44,42,20,20,79,161,0.18281559424432867
C0274,13,15,12,8,13,13,13,39,60,0.19155773919084598
C0275,796,758,789,741,809,796,796,1529,2049,0.382159114695478
C0276,1549,1383,1145,1118,1113,1549,1549,2463,2944,0.5831836549223846
C0277,1386,1262,1143,1136,1093,1386,1386,2624,3469,0.4849914135135075
C0278,1575,1326,1249,1045,1067,1575,1575,2439,2869,0.6701754575979508
C0279,2,0,1,0,0,2,2,3,3,0.2306298070360883
C0280,707,593,434,450,422,707,707,1361,1771,0.3061898165143608
C0281,18,31,13,18,21,18,18,60,90,0.1945247059570086
C0282,1100,963,724,610,595,1100,1100,2079,2598,0.2973635101607552
C0283,0,6,1,1,2,0,0,7,10,0.1726798235320759
C0284,10,9,6,9,13,10,10,25,46,0.06571317854425687
C0285,872,773,709,678,682,872,872,1655,2169,0.4866845334024128
C0286,1325,1272,1210,1074,1085,1325,1325,2327,2849,0.5999133324723253
C0287,488,429,325,334,334,488,488,932,1239,0.2636380501356067
C0288,196,202,198,121,175,196,196,484,635,0.4487099777497448
C0289,1062,933,923,863,914,1062,1062,2015,2656,0.4340607238768505
C0290,1265,1254,1260,1213,1425,1265,1265,2596,3515,0.5164949501515902
C0291,0,0,0,1,0,0,0,0,1,0.041925146574572324
C0292,399,323,310,242,277,399,399,876,1217,0.25651166263161995
C0293,1285,1055,924,709,569,1285,1285,2334,2804,0.45400146650939016
C0294,149,150,152,127,95,149,149,397,555,0.33778079412239953
C0295,795,725,728,740,750,795,795,1626,2180,0.4221943092311265
C0296,464,460,410,302,317,464,464,1084,1410,0.3518779613635166
C0297,1246,895,753,595,507,1246,1246,1929,2261,0.6190175514543449
C0298,578,587,536,546,552,578,578,1193,1579,0.40708809087752756
C0299,134,133,139,120,88,134,134,355,510,0.42699245854539575
C0300,164,172,124,131,128,164,164,424,626,0.05077882784802366
C0301,576,568,510,492,461,576,576,1176,1537,0.35025488141807903
C0302,764,657,573,540,522,764,764,1387,1784,0.575601402785219
C0303,257,268,246,261,284,257,257,646,986,0.37372920093545986
C0304,1998,1941,1940,1727,1840,1998,1998,3681,4611,0.48633417429020254
C0305,13,3,3,5,9,13,13,19,33,0.11965469527556147
C0306,524,596,634,627,647,524,524,1346,1941,0.2712131533676202
C0307,1040,1053,909,876,784,1040,1040,2086,2670,0.3337022822775358
C0308,72,74,73,89,87,72,72,207,346,0.13288155676732716
C0309,72,77,79,54,45,72,72,208,282,0.2741711381692613
C0310,543,719,646,623,575,543,543,1470,2006,0.37177566258975575
C0311,802,725,659,625,690,802,802,1535,2019,0.35326561430681874
C0312,39,26,25,20,18,39,39,89,124,0.028456449170668942
C0313,768,652,548,536,553,768,768,1425,1833,0.41092207748991477
C0314,49,55,65,24,42,49,49,162,215,0.3153581003813744
C0315,950,832,750,648,624,950,950,1610,2005,0.49280225574067327
C0316,819,758,811,665,576,819,819,1855,2424,0.37447327973126776
C0317,984,921,849,842,740,984,984,1895,2497,0.5361832664873392
C0318,486,381,369,348,337,486,486,964,1312,0.3495464291854889
C0319,371,311,311,337,348,371,371,696,961,0.26290703467182897
C0320,1128,973,811,636,572,1128,1128,2013,2396,0.5148092120526053
C0321,267,214,189,168,163,267,267,536,716,0.36570289033399483
C0322,88,65,83,77,92,88,88,213,331,0.508062654005369
C0323,675,543,465,484,472,675,675,1252,1682,0.21017813242368047
C0324,965,941,958,930,1052,965,965,1972,2703,0.5033312540306253
C0325,16,16,27,19,27,16,16,59,103,0.15034116870690242
C0326,864,927,632,723,570,864,864,1902,2503,0.23492290248140402
C0327,678,676,543,530,451,678,678,1410,1831,0.4606168138306737
C0328,1297,1207,1165,1022,908,1297,1297,2470,3079,0.3727210343558776
C0329,18,45,32,33,19,18,18,85,124,0.14423957473307314
C0330,1386,1162,1017,914,883,1386,1386,2291,2803,0.6242939424164745
C0331,4,0,0,0,3,4,4,4,7,0.09213064199992176
C0332,409,325,269,269,287,409,409,821,1162,0.2775439990259316
C0333,499,435,372,445,478,499,499,1011,1513,0.33695264796553975
C0334,1167,1010,1036,916,903,1167,1167,2129,2705,0.5824744832994593
C0335,8,19,16,8,21,8,8,43,68,0.29916336674682803
C0336,314,253,194,173,141,314,314,584,708,0.6245677413511879
C0337,271,241,255,189,186,271,271,677,937,0.2388382112173682
C0338,1228,1107,941,867,858,1228,1228,2269,2882,0.5382935101015133
C0339,891,692,523,480,364,891,891,1608,1975,0.3971914855227783
C0340,1174,1121,1216,1067,1227,1174,1174,2298,3018,0.5308084639397469
C0341,1418,1388,1296,1264,1285,1418,1418,2458,3092,0.4477465434918013
C0342,1104,971,965,900,843,1104,1104,2105,2619,0.60826499888796
C0343,1162,930,775,703,664,1162,1162,1911,2329,0.5946649128590157
C0344,0,0,6,2,0,0,0,6,8,0.20776772133867352
C0345,618,590,553,498,664,618,618,1272,1716,0.4783937096962344
C0346,987,759,628,663,598,987,987,1599,2004,0.5728478703210924
C0347,407,387,340,335,344,407,407,941,1329,0.17507349742849465
C0348,948,819,610,653,557,948,948,1674,2083,0.4802712461548399
C0349,1367,1188,1170,1069,1223,1367,1367,2301,2908,0.5477697801393095
C0350,642,681,581,465,384,642,642,1498,1890,0.139682978542735
C0351,149,125,82,82,48,149,149,316,409,0.353823290704444
C0352,573,556,553,487,447,573,573,1369,1853,0.25892857163438
C0353,88,51,35,62,45,88,88,160,249,0.16665783427198821
C0354,1379,1249,1109,1070,981,1379,1379,2723,3502,0.41708244427810587
C0355,957,844,891,902,1053,957,957,1867,2589,0.44210464587239245
C0356,98,89,62,74,42,98,98,238,344,0.28097446950977467
C0357,795,707,535,527,493,795,795,1504,1932,0.5226193663528172
C0358,1354,1309,1212,1157,1142,1354,1354,2360,2904,0.5975365756992554
C0359,3,0,5,0,1,3,3,8,9,0.0820795807360514
C0360,1059,852,809,781,805,1059,1059,1812,2305,0.5958891436087327
C0361,14,19,1,5,11,14,14,34,49,0.31936606541363244
C0362,1506,1496,1372,1337,1295,1506,1506,2723,3376,0.5353499480699937
C0363,552,552,529,445,606,552,552,1228,1674,0.40831979648561345
C0364,560,516,525,530,464,560,560,1072,1412,0.5157178598902044
C0365,48,37,38,39,47,48,48,122,199,0.21077790106744887
C0366,857,858,649,697,604,857,857,1633,2147,0.5665138220433232
C0367,1123,1012,998,948,899,1123,1123,2161,2851,0.46657634372033235
C0368,617,572,526,540,517,617,617,1265,1753,0.4226452515734187
C0369,1721,1494,1274,1244,1201,1721,1721,2691,3273,0.6157215914146204
C0370,215,156,101,101,70,215,215,391,493,0.43753626379120847
C0371,781,726,610,624,575,781,781,1513,1949,0.2969404750618899
C0372,323,342,317,293,286,323,323,874,1260,0.20885851591634846
C0373,6,16,11,7,16,6,6,33,54,0.13324718292609475
C0374,3,8,5,3,2,3,3,16,21,0.6031275469529618
C0375,563,493,480,462,405,563,563,1105,1439,0.3363188201618308
C0376,2,5,6,7,7,2,2,12,26,0.2002976684652495
C0377,4,7,14,1,12,4,4,25,38,0.07874175124678563
C0378,979,851,802,727,630,979,979,1745,2146,0.5084266440435832
C0379,433,440,417,360,401,433,433,1017,1400,0.23281161791940072
C0380,234,272,278,279,237,234,234,672,987,0.17766827966493492
C0381,381,355,234,185,161,381,381,764,948,0.5453153865573335
C0382,1649,1605,1483,1528,1541,1649,1649,3002,3834,0.5473223654124408
C0383,1041,1002,774,703,636,1041,1041,2071,2602,0.4009755577397777
C0384,4,0,8,7,4,4,4,11,22,0.20139077762232158
C0385,663,605,637,580,594,663,663,1237,1574,0.3518537520125363
C0386,817,707,677,680,665,817,817,1609,2106,0.24099089724437858
C0387,674,671,543,676,644,674,674,1227,1678,0.5560787172327663
C0388,74,62,82,58,69,74,74,194,289,0.32352336686993954
C0389,790,702,708,660,594,790,790,1684,2232,0.32669844317320984
C0390,1,2,4,6,5,1,1,7,17,0.17949844749048777
C0391,815,769,628,539,553,815,815,1675,2169,0.3819454162181578
C0392,39,61,70,70,59,39,39,165,282,0.1334545468938072
C0393,1332,1277,1290,1193,1301,1332,1332,2451,3151,0.4605078019179852
C0394,1252,1131,961,822,696,1252,1252,2424,2988,0.4355030793596404
C0395,1007,942,794,845,873,1007,1007,1873,2456,0.5085875274671755
C0396,86,83,59,81,83,86,86,212,352,0.03499104765543006
C0397,0,0,1,1,5,0,0,1,7,0.027883302545980242
C0398,1217,1170,1091,1025,987,1217,1217,2443,3110,0.5049268471799847
C0399,1525,1465,1416,1357,1372,1525,1525,2791,3511,0.5570837747980208
C0400,673,616,429,501,492,673,673,1417,1982,0.2988346236340698
C0401,265,335,271,248,228,265,265,789,1132,0.057049394772064346
C0402,1291,1286,1119,1181,1144,1291,1291,2433,3137,0.41272314871922705
C0403,164,184,141,133,152,164,164,436,635,0.15428596504096925
C0404,40,13,26,36,10,40,40,77,122,0.25198815556436305
C0405,1034,897,954,871,787,1034,1034,2044,2621,0.4148903562416354
C0406,337,290,251,263,281,337,337,751,1065,0.2582851985332161
C0407,1205,936,801,686,545,1205,1205,1804,2095,0.7183136596661198
C0408,741,626,661,558,594,741,741,1404,1834,0.40120279062483283
