category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0073,1322,1234,1203,1061,1002,1322,1322,2476,3075,0.4806155042064419
C0074,0,0,0,1,3,0,0,0,4,0.0
C0075,1168,1025,954,914,787,1168,1168,2064,2518,0.5764458534372416
C0076,1598,1371,1374,1251,1157,1598,1598,2701,3274,0.5507226401278789
C0077,50,33,36,28,26,50,50,112,158,0.21446900978505914
C0078,0,0,0,0,1,0,0,0,1,0.0
C0079,29,39,30,31,15,29,29,90,131,0.20664378970221503
C0080,1866,1782,1649,1491,1273,1866,1866,3361,4030,0.5737164046602263
C0081,9,10,11,5,6,9,9,30,39,0.07819056774557881
C0082,815,754,591,589,604,815,815,1706,2259,0.3120868283488635
C0083,796,682,624,610,624,796,796,1535,2050,0.3051407121630711
C0084,3,7,1,13,4,3,3,11,24,0.5114470254261946
C0085,1013,858,764,701,673,1013,1013,1814,2226,0.5203957636296975
C0086,1467,1235,1150,1046,958,1467,1467,2667,3314,0.38575227796531053
C0087,48,37,15,22,29,48,48,96,136,0.25558437474934775
C0088,1230,842,783,768,669,1230,1230,2166,2756,0.36977190825470796
C0089,845,711,695,691,727,845,845,1703,2335,0.24430338851308442
C0090,16,27,46,31,20,16,16,85,123,0.21474727486049058
C0091,617,508,401,413,403,617,617,1095,1390,0.27829332822186076
C0092,18,6,8,10,6,18,18,31,47,0.15679484830247484
C0093,775,524,422,375,384,775,775,1280,1560,0.2614412374576228
C0094,1073,809,827,765,779,1073,1073,1909,2428,0.41716781734484404
C0095,159,121,96,69,69,159,159,343,448,0.2431497718028221
C0096,23,21,14,21,18,23,23,57,93,0.11073431125429385
C0097,238,196,215,204,161,238,238,538,762,0.2795666805163732
C0098,1076,716,661,631,573,1076,1076,1794,2253,0.3634291102508186
C0099,30,12,13,12,17,30,30,55,79,0.21549500843674152
C0100,628,553,516,496,523,628,628,1182,1566,0.2623680227968554
C0101,352,444,427,367,366,352,352,1039,1469,0.13322865587975216
C0102,1255,998,854,825,727,1255,1255,2211,2741,0.3410550583650478
C0103,938,802,855,825,859,938,938,1816,2393,0.4652406185353036
C0104,569,398,468,399,374,569,569,1145,1541,0.23841645757498137
C0105,1173,1062,1024,949,914,1173,1173,2233,2829,0.4157839837689161
C0106,1527,1344,1165,901,766,1527,1527,2943,3518,0.31587864247798814
C0107,226,200,233,205,198,226,226,561,816,0.3938655553634304
C0108,11,14,20,20,18,11,11,45,82,0.2213711120924351
C0109,1225,1161,980,831,817,1225,1225,2071,2474,0.5942691963303988
C0110,11,2,5,13,12,11,11,18,38,0.1515769040099552
C0111,11,0,0,8,1,11,11,11,20,0.08097469638704383
C0112,247,175,166,153,187,247,247,518,759,0.1779694112705323
C0113,2206,2076,2069,1963,1932,2206,2206,3899,4758,0.5145161818369699
C0114,1342,990,975,871,806,1342,1342,2269,2850,0.5286750338543359
C0115,1257,912,698,663,659,1257,1257,2001,2423,0.4663344695246737
C0116,1,3,15,10,3,1,1,19,31,0.20059764769741112
C0117,1047,818,809,819,699,1047,1047,1977,2593,0.2889299936660389
C0118,0,0,0,0,0,0,0,0,0,0.0
C0119,7,1,4,7,0,7,7,12,19,0.0
C0120,572,581,497,480,529,572,572,1332,1839,0.26353397993683214
C0121,1303,870,787,718,700,1303,1303,1985,2400,0.36504536416519867
C0122,2177,1891,1680,1579,1561,2177,2177,3392,4026,0.4859443059600039
C0123,594,566,443,417,499,594,594,1024,1302,0.32664015072509434
C0124,700,426,314,227,156,700,700,1101,1261,0.39881197764737375
C0125,1159,928,898,768,736,1159,1159,2049,2521,0.4598603777827235
C0126,1620,1562,1378,1290,1158,1620,1620,2716,3280,0.6135229594285571
C0127,1032,902,796,761,740,1032,1032,1789,2240,0.5444859880018674
C0128,1533,1512,1463,1335,1411,1533,1533,2973,3746,0.4983405081409578
C0129,1683,1296,1195,1209,1181,1683,1683,2834,3544,0.4369827627618051
C0130,1465,940,751,720,612,1465,1465,2412,2916,0.2670722277246122
C0131,18,19,9,27,15,18,18,46,86,0.3170556886174838
C0132,1694,1415,1202,1149,1046,1694,1694,2732,3216,0.591752061293129
C0133,1549,1637,1264,1083,963,1549,1549,3089,3708,0.37815759420808914
C0134,1079,955,894,894,892,1079,1079,2051,2658,0.3637566183340474
C0135,12,11,11,10,11,12,12,33,52,0.16941939978080778
C0136,960,837,858,715,840,960,960,1947,2573,0.2573305519822632
C0137,1388,1250,1057,939,759,1388,1388,2458,2972,0.5228530416100577
C0138,1621,1299,1125,1048,898,1621,1621,2792,3407,0.4102611066655631
C0139,374,330,288,261,286,374,374,751,1013,0.3042990758905225
C0140,1385,1066,929,847,750,1385,1385,2391,2937,0.45564731030745415
C0141,1492,1176,1020,1006,1031,1492,1492,2373,2898,0.4846155322326729
C0142,11,3,2,4,16,11,11,16,35,0.16675453784096944
C0143,1173,1115,920,905,842,1173,1173,2062,2554,0.3932299724790922
C0144,831,703,601,622,626,831,831,1698,2333,0.2708826812482962
C0145,1435,1071,792,703,691,1435,1435,2497,3056,0.2522850513302076
C0146,1791,1487,1271,1091,950,1791,1791,2789,3168,0.6246839110977556
C0147,1,2,0,0,3,1,1,3,6,0.29576742753933716
C0148,11,6,13,11,23,11,11,30,61,0.2708045041465895
C0149,836,960,887,930,774,836,836,2108,3004,0.2572745025252323
C0150,726,662,571,428,398,726,726,1460,1829,0.5302626628442593
C0151,1622,1349,1283,1088,1017,1622,1622,2855,3464,0.5196612050231493
C0152,843,896,822,834,764,843,843,1782,2307,0.48828917901072466
C0153,573,520,530,432,486,573,573,1212,1675,0.38939073856045786
C0154,878,698,692,667,642,878,878,1575,2053,0.34555406765554797
C0155,2351,2022,1676,1538,1312,2351,2351,3534,4036,0.6182806817305551
C0156,1114,901,892,780,804,1114,1114,2117,2719,0.3507807811992118
C0157,61,32,31,32,65,61,61,118,200,0.22615293068404996
C0158,1648,1379,1344,1198,1134,1648,1648,2712,3257,0.5388519593396274
C0159,1287,1025,982,788,622,1287,1287,2456,2971,0.3492457523397273
C0160,234,166,117,227,147,234,234,483,785,0.17212395042654305
C0161,729,638,522,466,407,729,729,1439,1849,0.27576546869307644
C0162,294,278,303,235,195,294,294,732,983,0.332763596628683
C0163,251,181,221,233,231,251,251,541,823,0.32963657245988087
C0164,364,323,327,365,313,364,364,808,1156,0.22992604726791122
C0165,449,399,386,385,383,449,449,994,1379,0.29726377758834155
C0166,1132,1066,948,888,850,1132,1132,2133,2743,0.4252952158788618
C0167,780,656,607,583,640,780,780,1470,1917,0.404941895249566
C0168,589,467,446,355,369,589,589,1118,1441,0.35757745210258474
C0169,1434,1104,795,773,600,1434,1434,2264,2687,0.5172597830774622
C0170,2040,1720,1421,1157,1004,2040,2040,3634,4371,0.31540298053478033
C0171,653,645,683,603,605,653,653,1435,1896,0.33443172497075985
C0172,826,693,726,693,695,826,826,1643,2192,0.38467393939783734
C0173,57,59,83,74,71,57,57,188,314,0.43807554056857206
C0174,324,311,319,274,269,324,324,807,1145,0.30122364884381136
C0175,834,673,593,570,541,834,834,1525,1976,0.42600945586935607
C0176,1227,1171,1108,1042,956,1227,1227,2291,2896,0.3366784669444272
C0177,988,863,864,850,818,988,988,1894,2456,0.4183576759185733
C0178,1284,989,957,860,874,1284,1284,2219,2744,0.4586151097031045
C0179,777,603,498,476,467,777,777,1307,1660,0.3978341948188519
C0180,42,31,42,53,40,42,42,108,187,0.3120559506546092
C0181,346,361,322,275,336,346,346,763,1035,0.2807556752606056
C0182,567,418,402,253,264,567,567,1165,1457,0.25614356693912205
C0183,1340,1071,1046,967,994,1340,1340,2275,2880,0.3628676208258608
C0184,2889,2527,2217,2042,1906,2889,2889,4226,4842,0.5580732105564707
C0185,946,815,790,838,764,946,946,1851,2465,0.33814988492588927
C0186,752,524,489,482,454,752,752,1234,1554,0.4562769692242519
C0187,21,19,10,61,14,21,21,49,119,0.14162072367276943
C0188,917,763,826,747,702,917,917,1763,2314,0.2929236228121633
C0189,1531,1218,1071,1030,972,1531,1531,2490,3055,0.38607782518581235
C0190,40,16,14,30,41,40,40,69,135,0.23081411131040216
C0191,1684,1312,1084,841,779,1684,1684,2582,2944,0.5768408245951951
C0192,1257,1050,958,955,838,1257,1257,2008,2439,0.5124925747474243
C0193,210,122,156,113,105,210,210,435,586,0.2668175538735223
C0194,1571,1625,1334,1120,1058,1571,1571,3162,3867,0.3390338664146537
C0195,1627,1518,1135,999,814,1627,1627,3088,3706,0.3541790584779598
C0196,1308,1039,954,853,818,1308,1308,2280,2863,0.40353386319978457
C0197,740,750,679,547,600,740,740,1604,2077,0.44100562863289205
C0198,2,4,3,3,0,2,2,9,12,0.30985282540818454
C0199,21,20,21,24,24,21,21,62,109,0.1221318479113204
C0200,674,579,552,533,542,674,674,1273,1678,0.34406360721723933
C0201,1020,921,864,757,766,1020,1020,1944,2439,0.5359784568217119
C0202,1619,1637,1549,1415,1219,1619,1619,3052,3706,0.5832452824205315
C0203,831,812,853,785,796,831,831,1930,2574,0.3823076321477486
C0204,10,0,0,0,0,10,10,10,10,0.0
C0205,1081,815,747,626,565,1081,1081,1878,2346,0.4287175646039586
C0206,1552,1491,1259,1246,1231,1552,1552,2669,3269,0.48621001378239004
C0207,28,12,18,16,18,28,28,56,90,0.21708228285102651
C0208,982,659,591,523,505,982,982,1891,2509,0.1661422337044962
C0209,1155,1038,939,943,892,1155,1155,2041,2550,0.482579933271762
C0210,1210,858,709,671,653,1210,1210,2004,2449,0.34061023595074225
C0211,966,966,962,947,750,966,966,1960,2481,0.35128523162004055
C0212,784,660,613,592,602,784,784,1389,1705,0.3074943411257273
C0213,478,346,355,294,276,478,478,923,1171,0.282340741227562
C0214,558,548,444,367,403,558,558,1225,1592,0.29193859958728385
C0215,6,10,3,18,12,6,6,19,49,0.4099872920376728
C0216,583,508,385,453,406,583,583,1238,1748,0.19647616185700903
C0217,786,656,613,569,609,786,786,1531,2045,0.42832929835217265
C0218,1399,1699,1410,923,925,1399,1399,3161,3801,0.27293447369652185
C0219,1124,749,728,655,665,1124,1124,1956,2494,0.2914012273929238
C0220,443,405,336,358,370,443,443,914,1217,0.3015318777641747
C0221,1598,1286,1099,1021,948,1598,1598,2523,2996,0.5121118815736417
C0222,1260,1137,1173,1108,1039,1260,1260,2421,3089,0.5333747108583731
C0223,970,751,678,630,608,970,970,1726,2197,0.3338663093899599
C0224,1442,991,811,753,705,1442,1442,2515,3142,0.3657769109793327
C0225,1210,1073,1022,1030,962,1210,1210,2339,3054,0.47055841750162053
C0226,1468,1376,1369,1251,1062,1468,1468,2621,3209,0.6192243762870745
C0227,880,578,516,437,446,880,880,1528,1934,0.3303677421483749
C0228,708,753,693,633,640,708,708,1748,2373,0.2069994248211141
C0229,1,0,0,2,0,1,1,1,3,0.0
C0230,913,655,560,547,537,913,913,1568,2025,0.3242947979407192
C0231,0,5,6,0,0,0,0,11,11,0.14778772668677173
C0232,1007,849,858,868,800,1007,1007,1898,2467,0.41374418190149564
C0233,1453,1268,1085,1019,941,1453,1453,2370,2844,0.5890634330493751
C0234,567,560,573,557,560,567,567,1223,1673,0.3137865577852338
C0235,1225,1009,930,878,816,1225,1225,2303,2936,0.3305205540743481
C0236,1231,1057,804,549,420,1231,1231,2133,2437,0.5186164031837827
C0237,2372,2033,1917,1615,1532,2372,2372,4307,5290,0.3245328315192702
C0238,435,387,323,244,257,435,435,1009,1321,0.2101123196161865
C0239,908,743,753,592,681,908,908,1704,2162,0.48270283040306033
C0240,498,484,374,417,511,498,498,981,1365,0.4521357272732323
C0241,1501,1064,1050,941,932,1501,1501,2268,2692,0.5377787373044708
C0242,107,141,138,96,155,107,107,342,530,0.23743091416805212
C0243,1242,1042,1125,961,981,1242,1242,2381,3006,0.4217355156594033
C0244,4,0,0,1,0,4,4,4,5,0.02909625050008819
C0245,1412,1300,1133,992,878,1412,1412,2403,2834,0.6188998432718994
C0246,338,305,192,206,166,338,338,629,820,0.472375478019047
C0247,1296,1097,1023,946,882,1296,1296,2282,2820,0.443554970895794
C0248,21,13,25,13,12,21,21,59,83,0.08156511414219364
C0249,845,790,788,714,660,845,845,1756,2315,0.35346405148949056
C0250,990,864,847,681,595,990,990,2004,2515,0.3324251492405866
C0251,1422,1264,966,851,742,1422,1422,2427,2860,0.448055035471547
C0252,1034,751,673,562,585,1034,1034,1825,2261,0.32911127614927876
C0253,1326,1177,949,874,802,1326,1326,2194,2623,0.5530010666554399
C0254,2248,1856,1541,1459,1252,2248,2248,3281,3777,0.6085790569895642
C0255,1041,1135,889,874,739,1041,1041,1913,2311,0.528280275170332
C0256,1434,1236,1099,1059,1068,1434,1434,2290,2819,0.4515120188863894
C0257,971,937,899,808,751,971,971,1843,2328,0.485078405387835
C0258,2296,1788,1429,1228,1144,2296,2296,3621,4256,0.42949331033238397
C0259,1090,1078,864,786,758,1090,1090,1800,2112,0.5949229994001639
C0260,18,23,21,23,28,18,18,59,107,0.149170569373282
C0261,10,6,7,13,19,10,10,23,53,0.06704783147763493
C0262,4,2,0,3,1,4,4,6,10,0.34825316687798
C0263,1180,1162,1104,1011,989,1180,1180,2186,2734,0.5540528518255877
C0264,1641,1646,1388,1013,876,1641,1641,3304,3974,0.3713680520567463
C0265,453,316,279,266,227,453,453,830,1081,0.34053960396177546
C0266,793,723,609,610,564,793,793,1395,1779,0.5887532503650109
C0267,814,760,733,640,679,814,814,1761,2370,0.2257427361081824
C0268,0,2,10,9,1,0,0,12,22,0.1938813803532706
C0269,976,1000,922,965,920,976,976,1944,2507,0.4650480358410065
C0270,1030,829,660,680,626,1030,1030,1804,2254,0.3258417117127695
C0271,1416,1201,991,982,907,1416,1416,2627,3333,0.40907882115920524
C0272,859,672,728,616,581,859,859,1738,2293,0.38229932611385664
C0273,46,27,32,29,45,46,46,102,169,0.16932826761729566
C0274,17,12,15,13,11,17,17,39,61,0.20092329583896434
C0275,884,785,745,792,734,884,884,1609,2092,0.3520881519920287
C0276,1629,1505,1302,1126,1119,1629,1629,2675,3125,0.5508886768651619
C0277,1255,1382,1151,1149,1132,1255,1255,2670,3524,0.4627401110254199
C0278,1795,1481,1337,1220,1048,1795,1795,2695,3111,0.6512184370168935
C0279,8,2,0,1,0,8,8,10,11,0.33625003007005194
C0280,845,693,565,434,449,845,845,1610,1993,0.2699734540357468
C0281,22,18,31,9,21,22,22,66,93,0.17918009096326618
C0282,1109,1071,946,692,601,1109,1109,2298,2839,0.26970476806762345
C0283,0,0,6,2,0,0,0,6,8,0.17357649157477495
C0284,13,10,8,13,2,13,13,31,46,0.06211872674072176
C0285,1094,812,778,726,647,1094,1094,1860,2324,0.4527291813098971
C0286,1556,1321,1247,1180,1055,1556,1556,2537,3033,0.5862979021100752
C0287,507,442,419,346,311,507,507,1028,1313,0.2415626205215109
C0288,238,218,188,204,121,238,238,517,688,0.42132994984126304
C0289,1089,1005,903,912,890,1089,1089,2108,2729,0.4370068541419616
C0290,1197,1266,1266,1307,1176,1197,1197,2598,3415,0.503181371228868
C0291,1,0,0,0,1,1,1,1,2,0.0
C0292,421,403,301,339,251,421,421,963,1325,0.2236874088169853
C0293,1525,1268,1005,904,711,1525,1525,2739,3289,0.40676164128598097
C0294,238,164,136,134,140,238,238,473,659,0.28634427464324347
C0295,876,784,734,704,761,876,876,1714,2258,0.402258470369481
C0296,609,471,459,382,264,609,609,1247,1584,0.3312086519882291
C0297,1455,1153,838,698,566,1455,1455,2305,2641,0.5853166056716662
C0298,681,582,575,521,546,681,681,1290,1658,0.3980620624491964
C0299,174,138,129,124,115,174,174,388,560,0.39396658026380155
C0300,196,163,166,143,116,196,196,484,695,0.04740595861703819
C0301,764,555,553,538,454,764,764,1355,1714,0.3485605379630052
C0302,857,736,662,564,542,857,857,1542,1938,0.5298324985696412
C0303,368,255,265,270,259,368,368,734,1056,0.3353496231800864
C0304,2226,2031,1918,1807,1755,2226,2226,3908,4811,0.47384502557627656
C0305,7,9,3,3,5,7,7,19,27,0.14681594053681296
C0306,551,557,598,632,619,551,551,1312,1910,0.25026720304692085
C0307,1295,1077,1026,908,838,1295,1295,2387,2954,0.32429115144667037
C0308,169,85,63,75,84,169,169,299,427,0.11189976754012249
C0309,78,75,83,72,47,78,78,214,300,0.2596790474344365
C0310,653,551,739,613,633,653,653,1499,2048,0.3462752189084699
C0311,836,799,728,655,633,836,836,1664,2122,0.31437534756747476
C0312,33,33,27,22,22,33,33,92,132,0.023731917920704296
C0313,973,721,617,562,528,973,973,1636,2023,0.3642622531881935
C0314,54,45,56,54,34,54,54,152,226,0.2863571945879802
C0315,1181,884,825,711,659,1181,1181,1900,2277,0.4435317908681117
C0316,913,837,748,797,645,913,913,1927,2620,0.32892663836173336
C0317,1146,966,912,850,853,1146,1146,2089,2683,0.5138079399361033
C0318,541,492,379,393,338,541,541,1063,1420,0.30062699226502804
C0319,520,336,326,309,319,520,520,843,1083,0.2482379879645972
C0320,1216,1124,950,740,614,1216,1216,2257,2688,0.487893956241456
C0321,409,239,206,182,186,409,409,677,862,0.3330744033994983
C0322,87,92,56,83,86,87,87,216,328,0.5315562280106917
C0323,777,630,574,411,512,777,777,1483,1881,0.18535466828430788
C0324,963,975,927,953,950,963,963,2009,2680,0.5005289479124706
C0325,29,16,10,24,26,29,29,55,104,0.1523379433137959
C0326,688,881,792,686,633,688,688,1829,2501,0.2245979823900002
C0327,980,699,645,515,529,980,980,1727,2142,0.41451167130431293
C0328,1495,1279,1216,1111,1041,1495,1495,2631,3309,0.36603166920019176
C0329,18,33,45,26,26,18,18,86,125,0.13949965895407448
C0330,1547,1348,1149,954,929,1547,1547,2575,3065,0.5891927210933078
C0331,1,4,0,0,2,1,1,5,7,0.048892232453954555
C0332,522,414,300,274,275,522,522,1011,1313,0.2474002367631131
C0333,618,473,429,377,478,618,618,1157,1577,0.2988357043570669
C0334,1353,1107,1052,1013,852,1353,1353,2379,2923,0.5664888072297877
C0335,13,8,26,9,12,13,13,47,64,0.22238956592991097
C0336,355,315,222,181,171,355,355,681,823,0.5837705978843071
C0337,266,277,244,230,184,266,266,690,982,0.2043521908055916
C0338,1549,1156,1102,904,880,1549,1549,2581,3148,0.5140556944209737
C0339,1146,819,664,521,449,1146,1146,2039,2438,0.3293520069295945
C0340,1258,1169,1126,1192,1072,1258,1258,2372,3064,0.5240224603959315
C0341,1513,1420,1348,1297,1263,1513,1513,2636,3225,0.433963037297256
C0342,1220,1109,960,965,840,1220,1220,2241,2797,0.5555604767534531
C0343,1327,1110,887,743,694,1327,1327,2195,2626,0.5555907037720312
C0344,0,0,0,8,0,0,0,0,8,0.14121750557205254
C0345,628,621,559,571,538,628,628,1323,1745,0.4806868624879596
C0346,1081,943,741,621,650,1081,1081,1829,2210,0.544404314708586
C0347,434,365,392,344,331,434,434,994,1391,0.16722901522258815
C0348,1249,909,757,654,608,1249,1249,2032,2435,0.40574595162126437
C0349,1406,1269,1194,1165,1095,1406,1406,2466,3008,0.5391972025774753
C0350,674,668,641,598,415,674,674,1532,2022,0.12811752082651656
C0351,192,144,117,93,72,192,192,398,506,0.3038559189334049
C0352,868,590,512,576,456,868,868,1535,2086,0.23970279686502388
C0353,106,74,59,33,60,106,106,215,296,0.17377447292699325
C0354,1406,1400,1159,1122,1072,1406,1406,2885,3748,0.3653315411162193
C0355,917,943,880,854,917,917,917,1927,2535,0.43344411844103903
C0356,137,105,79,62,69,137,137,307,420,0.24433359241335406
C0357,1127,771,673,532,506,1127,1127,1906,2290,0.4907760933351882
C0358,1493,1328,1287,1195,1141,1493,1493,2550,3067,0.5869576252335087
C0359,10,3,0,5,0,10,10,13,18,0.06510729860086556
C0360,1233,992,839,810,750,1233,1233,1996,2463,0.589545055259359
C0361,4,23,9,4,5,4,4,35,43,0.22619005621157867
C0362,1667,1435,1479,1346,1339,1667,1667,2897,3542,0.529038363033141
C0363,420,572,521,497,469,420,420,1164,1575,0.41957345482906566
C0364,657,562,499,529,485,657,657,1159,1471,0.4842704720181587
C0365,39,51,38,45,29,39,39,124,192,0.16880596524529995
C0366,1062,821,818,666,673,1062,1062,1885,2351,0.5375270594473751
C0367,1301,1105,1014,985,949,1301,1301,2391,3069,0.4503672737520293
C0368,728,611,597,484,528,728,728,1426,1861,0.4064151125902608
C0369,1929,1633,1462,1310,1191,1929,1929,3055,3567,0.5801182651784265
C0370,215,201,139,100,94,215,215,452,557,0.41684208496433245
C0371,728,817,665,585,657,728,728,1588,2056,0.26772518685536906
C0372,311,339,363,317,277,311,311,884,1284,0.19550147733563236
C0373,17,9,12,13,9,17,17,35,55,0.1396504679071298
C0374,14,5,9,2,3,14,14,28,33,0.562494654775247
C0375,575,578,445,500,467,575,575,1155,1532,0.29550558885735057
C0376,13,3,3,7,9,13,13,18,34,0.14100115247428155
C0377,4,7,8,11,7,4,4,19,37,0.07674693605589475
C0378,1118,936,882,753,718,1118,1118,1918,2352,0.47893889309505755
C0379,481,435,450,377,368,481,481,1087,1459,0.2420325852564934
C0380,288,243,272,287,270,288,288,694,1044,0.1472411104660148
C0381,578,354,323,244,155,578,578,964,1157,0.5055314796089704
C0382,1794,1592,1617,1471,1543,1794,1794,3234,3991,0.5310463138965047
C0383,1149,1002,982,732,678,1149,1149,2324,2855,0.3559492464633329
C0384,8,2,2,11,4,8,8,11,26,0.1734824802715443
C0385,825,661,626,594,592,825,825,1365,1710,0.33121269001959697
C0386,829,818,683,676,687,829,829,1686,2173,0.2188876749300346
C0387,724,663,632,581,658,724,724,1340,1732,0.5410096147080399
C0388,94,74,71,75,63,94,94,221,315,0.27978004828987624
C0389,947,825,713,663,646,947,947,1881,2453,0.31512823567234155
C0390,0,1,2,6,4,0,0,3,13,0.10102916627182691
C0391,838,775,763,613,547,838,838,1770,2273,0.3492304027087686
C0392,39,47,62,66,83,39,39,145,279,0.10465629744947698
C0393,1539,1289,1265,1279,1213,1539,1539,2638,3284,0.4554606220395564
C0394,1428,1317,1012,956,836,1428,1428,2714,3359,0.381796120321978
C0395,1106,1022,883,866,769,1106,1106,2032,2559,0.4937099299117779
C0396,82,79,89,63,81,82,82,235,355,0.030248788684478608
C0397,7,0,0,1,5,7,7,7,13,0.0
C0398,1337,1211,1151,1102,991,1337,1337,2584,3261,0.4865093748085705
C0399,1472,1538,1452,1406,1354,1472,1472,2912,3615,0.5311666693562831
C0400,854,729,562,399,488,854,854,1765,2232,0.2612200977083104
C0401,332,271,335,232,243,332,332,851,1198,0.04970320022968381
C0402,1546,1258,1249,1127,1143,1546,1546,2702,3362,0.3993163041689691
C0403,207,154,173,134,154,207,207,473,680,0.14597720966651254
C0404,41,43,6,33,29,41,41,87,142,0.15653596472564504
C0405,1337,983,886,947,866,1337,1337,2302,2914,0.36797792922567407
C0406,651,358,252,262,269,651,651,1056,1347,0.22618160806593174
C0407,1382,1127,889,794,632,1382,1382,2068,2375,0.6708842704243927
C0408,830,727,623,618,578,830,830,1545,1968,0.36566305871183447
C0409,1233,998,920,862,864,1233,1233,2121,2667,0.3802546234394112
C0410,1038,953,867,903,870,1038,1038,1990,2692,0.4923752790884882
C0411,8,17,5,19,9,8,8,30,58,0.14162835034071555
