category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0630,149,163,155,160,162,149,149,408,598,0.4285291085487791
C0631,159,111,74,80,64,159,159,320,434,0.48707281973534283
C0632,95,45,56,40,58,95,95,171,242,0.4782056816496412
C0633,273,230,206,151,168,273,273,516,642,0.5121195263474607
C0634,335,272,248,179,171,335,335,672,830,0.5425087725138289
C0635,53,68,39,43,37,53,53,136,181,0.5191738965728151
C0636,149,105,112,77,55,149,149,271,329,0.5113657745970237
C0637,31,29,22,19,13,31,31,77,94,0.45564285956664924
C0638,8,34,16,19,14,8,8,55,83,0.37102073181735934
C0639,0,0,1,0,0,0,0,1,1,0.5419520938941408
C0640,0,0,0,0,0,0,0,0,0,0.0
C0641,0,3,0,0,0,0,0,3,3,0.3898353798147057
C0642,207,263,173,114,50,207,207,541,651,0.5463191327501399
C0643,8,4,12,3,3,8,8,23,28,0.5738563669832027
C0644,97,71,56,56,62,97,97,207,291,0.529624417865919
C0645,27,45,49,50,28,27,27,113,166,0.3406576579933492
C0646,13,33,48,18,32,13,13,85,129,0.38424297444528044
C0647,112,105,74,113,94,112,112,227,347,0.38257232751073295
C0648,21,14,16,24,7,21,21,47,77,0.6135629004681484
C0649,0,0,0,0,0,0,0,0,0,0.0
C0650,54,24,17,25,37,54,54,87,135,0.3319707770002449
C0651,197,196,119,145,130,197,197,416,567,0.48503311559613915
C0652,4,1,8,1,0,4,4,13,14,0.43989571159553503
C0653,136,123,84,85,64,136,136,227,261,0.3735086912714905
C0654,13,17,4,4,4,13,13,34,42,0.24261207035691482
C0655,0,0,1,0,0,0,0,1,1,0.43492602505362615
C0656,89,48,76,41,18,89,89,189,220,0.5713701352875964
C0657,51,63,73,31,49,51,51,159,207,0.49500511268685704
C0658,6,0,0,0,0,6,6,6,6,0.689709306257306
C0659,0,0,0,0,0,0,0,0,0,0.0
C0660,12,29,6,4,6,12,12,43,52,0.7460713450777535
C0661,31,35,24,20,16,31,31,90,117,0.503573710431084
C0662,30,42,41,48,56,30,30,108,191,0.32846387299976953
C0663,16,3,3,2,3,16,16,22,25,0.280414708252765
C0664,18,16,12,16,11,18,18,45,70,0.32760788574053795
C0665,168,99,113,51,79,168,168,343,444,0.36594073237093894
C0666,32,21,4,18,15,32,32,53,79,0.353252911318106
C0667,230,194,183,167,162,230,230,457,614,0.46628407720997317
C0668,11,5,30,6,0,11,11,44,50,0.340933047955601
C0669,6,4,8,3,2,6,6,16,21,0.29964303978690343
C0670,58,60,62,59,62,58,58,160,242,0.4800001310413473
C0671,388,365,321,210,214,388,388,842,1039,0.5647839274111225
C0672,335,249,193,148,96,335,335,540,614,0.5613290271008002
C0673,63,69,54,38,30,63,63,150,175,0.6262781837211444
C0674,142,113,37,84,54,142,142,262,359,0.3308273207231309
C0675,371,299,238,222,117,371,371,707,863,0.5320400685970522
C0676,258,285,158,194,136,258,258,591,805,0.42868157021954134
C0677,112,122,69,87,79,112,112,273,380,0.414245186156526
C0678,116,162,118,119,113,116,116,348,493,0.49472846124859277
C0679,33,29,14,10,23,33,33,74,100,0.30914223679331587
C0680,305,251,244,204,153,305,305,672,856,0.5159582925443912
C0681,16,27,24,27,10,16,16,58,83,0.6403737369828928
C0682,2,0,0,0,0,2,2,2,2,0.2906406082445344
C0683,19,10,5,0,0,19,19,32,32,0.5669326214762893
C0684,216,130,115,62,58,216,216,371,423,0.6441390247215352
C0685,54,66,54,69,49,54,54,159,244,0.5544998182540867
C0686,204,136,99,113,88,204,204,371,485,0.4872271227510696
C0687,19,56,47,29,43,19,19,116,179,0.5302670219357516
C0688,86,52,49,35,52,86,86,168,226,0.359767008252136
C0689,127,87,132,91,105,127,127,305,436,0.4231053235338715
C0690,9,2,6,5,1,9,9,16,20,0.20387756784294905
C0691,0,0,0,0,0,0,0,0,0,0.0
C0692,0,0,0,0,0,0,0,0,0,0.0
C0693,132,54,76,93,61,132,132,239,360,0.502067547658441
C0694,178,119,93,62,72,178,178,330,388,0.3948995413250013
C0695,104,92,65,30,43,104,104,209,237,0.4581259105697108
C0696,38,30,46,32,26,38,38,104,146,0.6340013305115314
C0697,37,81,65,42,41,37,37,145,192,0.6974534317957096
C0698,19,22,17,9,19,19,19,55,76,0.34763086424259415
C0699,7,7,2,11,11,7,7,16,36,0.3713410584975088
C0700,362,303,273,285,238,362,362,701,922,0.4586989180119881
C0701,0,0,0,0,2,0,0,0,2,0.0
C0702,0,0,0,0,0,0,0,0,0,0.0
C0703,3,2,7,3,1,3,3,11,15,0.45791995250261514
C0704,17,11,8,5,5,17,17,34,43,0.16731420724652674
C0705,6,7,11,8,5,6,6,20,31,0.39310595592352937
C0706,1,0,0,3,1,1,1,1,5,0.37756384915980273
C0707,23,47,15,17,12,23,23,75,100,0.6260272238687646
C0708,0,0,0,1,0,0,0,0,1,0.0
C0709,22,10,19,11,4,22,22,46,54,0.44889632257124273
C0710,24,25,20,24,11,24,24,58,79,0.39499582713924325
C0711,23,36,28,23,38,23,23,82,130,0.262807991286297
C0712,347,284,201,196,184,347,347,690,913,0.4471360979067378
C0713,150,97,73,68,56,150,150,274,359,0.4854204730946628
C0714,608,445,379,351,319,608,608,928,1097,0.6432200304304079
C0715,162,110,124,85,70,162,162,348,458,0.5669801854621385
C0716,50,36,19,60,41,50,50,102,188,0.41884934838766974
C0717,16,6,5,8,0,16,16,26,33,0.3598346067687344
C0718,145,82,108,106,116,145,145,275,403,0.39342100882085956
C0719,90,74,135,57,61,90,90,287,384,0.4183886288411382
C0720,96,119,123,77,68,96,96,310,420,0.43063638026142703
C0721,10,9,0,1,4,10,10,19,24,0.23999526643494193
C0722,9,13,17,10,7,9,9,30,42,0.4584191883009242
C0723,331,272,221,253,188,331,331,637,846,0.5056680805063489
C0724,82,78,62,42,35,82,82,214,277,0.5570684109041149
C0725,196,98,85,114,66,196,196,336,461,0.5337627113267379
C0726,101,32,29,39,40,101,101,149,205,0.4733035305119415
C0727,533,427,362,320,279,533,533,925,1139,0.6287266983754906
C0728,660,477,390,291,236,660,660,1013,1153,0.6693316998925113
C0729,84,19,18,30,21,84,84,117,161,0.41546456618080957
C0730,0,3,0,2,0,0,0,3,5,0.8818979398393649
C0731,16,3,10,16,8,16,16,28,44,0.2691200453047588
C0732,0,0,0,0,0,0,0,0,0,0.0
C0733,9,12,2,17,1,9,9,23,40,0.44409275237979556
C0734,0,0,0,0,2,0,0,0,2,0.6224893972621267
C0735,0,0,0,0,0,0,0,0,0,0.3050817463579486
C0736,57,54,46,50,45,57,57,126,188,0.37393348845257013
C0737,74,39,33,44,37,74,74,130,188,0.3529091902728963
C0738,26,9,12,5,17,26,26,46,62,0.2048256386376085
C0739,109,98,73,107,80,109,109,267,409,0.487125437618815
C0740,8,5,27,14,10,8,8,40,63,0.541960791380161
C0741,42,37,50,42,20,42,42,111,155,0.34673554558869096
C0742,44,115,93,120,101,44,44,219,353,0.6755418688359115
C0743,234,224,128,76,30,234,234,437,460,0.8207934096304121
C0744,468,307,298,309,278,468,468,856,1131,0.560875954426231
C0745,77,56,63,31,37,77,77,154,188,0.5475225215378363
C0746,103,118,108,109,111,103,103,279,414,0.3097210891077383
C0747,556,260,125,135,94,556,556,816,951,0.4555849198015196
C0748,29,21,9,10,8,29,29,59,75,0.5513640043573352
C0749,0,0,0,0,0,0,0,0,0,0.0
C0750,238,172,123,116,95,238,238,483,626,0.5145853411135839
