category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0602,350,560,416,341,267,350,350,936,1106,0.6678930805872333
C0603,726,632,549,488,400,726,726,1413,1777,0.595910302972616
C0604,304,221,236,193,141,304,304,582,733,0.5189664247077248
C0605,139,87,65,42,49,139,139,230,274,0.6199947819713455
C0606,406,186,182,148,149,406,406,610,738,0.36307006957900595
C0607,71,109,79,71,52,71,71,236,315,0.36063856040103326
C0608,72,61,73,73,64,72,72,176,268,0.3862511877476336
C0609,68,55,59,75,52,68,68,157,250,0.3702289380764413
C0610,0,0,0,0,0,0,0,0,0,0.0
C0611,13,15,10,1,4,13,13,37,40,0.09048612540856132
C0612,63,74,22,13,28,63,63,141,176,0.26136160553172466
C0613,33,26,21,30,26,33,33,71,112,0.41849630915833225
C0614,50,58,45,74,47,50,50,125,203,0.27268377166187885
C0615,133,125,110,138,119,133,133,287,431,0.40113976701985743
C0616,586,472,413,381,326,586,586,944,1116,0.6213472275610218
C0617,19,8,8,6,13,19,19,35,53,0.38511982419099083
C0618,31,21,17,34,31,31,31,67,121,0.5082629207298375
C0619,361,122,143,112,87,361,361,545,667,0.5020264698421925
C0620,0,4,7,0,0,0,0,11,11,0.36422798249771676
C0621,15,15,5,16,19,15,15,35,68,0.13559980388433093
C0622,321,319,219,260,262,321,321,594,783,0.34162713570319664
C0623,270,183,120,84,57,270,270,476,558,0.5299171126238563
C0624,335,220,145,81,43,335,335,561,625,0.5717585910959857
C0625,132,102,103,103,58,132,132,316,435,0.42927106061291426
C0626,164,116,122,57,90,164,164,346,443,0.44841814380890493
C0627,39,80,60,30,39,39,39,144,180,0.42216734020504704
C0628,6,10,3,9,8,6,6,19,34,0.3221046783093718
C0629,74,62,85,49,55,74,74,185,247,0.4970666072128323
C0630,229,238,231,247,273,229,229,570,827,0.40131915145022856
C0631,217,202,127,121,100,217,217,483,639,0.4636214596912016
C0632,146,90,87,72,93,146,146,269,382,0.47965620720592794
C0633,390,334,311,229,239,390,390,713,870,0.42580706630374965
C0634,679,474,398,308,297,679,679,1111,1305,0.5098963460940665
C0635,95,105,73,75,64,95,95,218,284,0.5387784923407448
C0636,238,198,187,119,97,238,238,433,508,0.5167478485597393
C0637,45,32,24,19,18,45,45,93,112,0.3776167219928438
C0638,22,37,25,22,14,22,22,77,107,0.2925131837011724
C0639,0,0,1,0,0,0,0,1,1,0.23499756578778794
C0640,0,0,0,0,0,0,0,0,0,0.0
C0641,0,3,0,0,0,0,0,3,3,0.36892221893143934
C0642,265,401,307,224,126,265,265,756,942,0.5448839046107327
C0643,9,7,15,4,7,9,9,28,37,0.4472297491311078
C0644,160,151,141,122,155,160,160,389,551,0.48042998883965665
C0645,45,59,55,58,30,45,45,147,208,0.2571809301452137
C0646,39,39,63,30,49,39,39,120,187,0.3340242727732189
C0647,158,139,87,127,106,158,158,297,425,0.3278235791313741
C0648,37,20,35,30,13,37,37,82,119,0.48758550335898426
C0649,0,0,0,0,0,0,0,0,0,0.0
C0650,119,59,62,51,63,119,119,193,251,0.39120878019632155
C0651,341,338,247,245,218,341,341,656,832,0.45105698035036684
C0652,7,2,12,1,3,7,7,21,25,0.3151126807387804
C0653,149,143,91,94,72,149,149,255,295,0.31028022473033967
C0654,16,17,4,8,5,16,16,37,50,0.18001315961796047
C0655,0,0,1,0,0,0,0,1,1,0.33235669861766665
C0656,151,84,91,62,33,151,151,281,329,0.5292030286237245
C0657,86,94,92,41,55,86,86,230,280,0.42474177478613234
C0658,6,3,1,0,0,6,6,10,10,0.795148287055781
C0659,7,0,0,0,0,7,7,7,7,0.0
C0660,22,42,7,5,15,22,22,63,81,0.6359142326872345
C0661,44,44,34,22,22,44,44,117,150,0.4258981251963067
C0662,96,99,90,86,100,96,96,252,375,0.3562159403816446
C0663,23,13,17,12,16,23,23,50,68,0.34329872440908804
C0664,28,22,16,23,21,28,28,64,101,0.2922945103568592
C0665,319,218,193,102,143,319,319,601,752,0.40768942433180866
C0666,33,29,5,19,17,33,33,63,92,0.2989125645967112
C0667,305,284,267,236,227,305,305,613,816,0.4406489039154866
C0668,11,16,42,12,0,11,11,64,76,0.3982976261363531
C0669,9,4,11,3,2,9,9,20,24,0.22069155461949969
C0670,168,141,128,119,129,168,168,346,470,0.5100627407278521
C0671,735,685,590,407,417,735,735,1420,1701,0.5304238710089152
C0672,528,365,294,221,164,528,528,767,860,0.5384072450273066
C0673,76,80,67,44,37,76,76,174,204,0.5879811086966978
C0674,177,153,60,96,89,177,177,343,466,0.2529630004150908
C0675,576,468,342,304,194,576,576,1018,1205,0.5089196159180261
C0676,420,423,299,314,270,420,420,864,1155,0.4659016492986287
C0677,160,174,124,142,140,160,160,391,561,0.41991655307821013
C0678,227,300,269,189,232,227,227,629,839,0.47485787585711603
C0679,44,34,27,22,24,44,44,101,136,0.30309131284650664
C0680,537,468,472,402,367,537,537,1070,1388,0.5436716570097996
C0681,75,81,72,76,46,75,75,177,250,0.6212602307796309
C0682,11,9,11,25,35,11,11,27,79,0.6087410227231663
C0683,31,23,19,6,8,31,31,64,73,0.5946127192221196
C0684,446,331,235,133,133,446,446,704,776,0.6498606947593909
C0685,85,99,87,100,65,85,85,230,334,0.5339344838899678
C0686,282,198,136,133,135,282,282,497,619,0.45378023468529743
C0687,112,150,155,108,137,112,112,328,462,0.518901635178497
C0688,148,157,144,115,149,148,148,367,516,0.4020588635121941
C0689,206,205,222,215,205,206,206,503,731,0.44397846741436203
C0690,10,4,6,5,1,10,10,18,21,0.17872259045723418
C0691,0,0,0,0,0,0,0,0,0,0.0
C0692,0,0,0,0,0,0,0,0,0,0.0
C0693,226,135,198,147,147,226,226,475,664,0.5121784105271461
C0694,248,191,150,99,112,248,248,470,553,0.41234015222913145
C0695,190,186,140,87,79,190,190,379,438,0.5080562805690809
C0696,171,112,125,93,61,171,171,335,416,0.584905738114122
C0697,103,142,131,130,111,103,103,295,409,0.6042730497628046
C0698,22,23,17,9,22,22,22,59,83,0.28891158655097937
C0699,14,13,9,17,17,14,14,34,62,0.3850971839538561
C0700,450,373,323,329,296,450,450,834,1084,0.39386040702719016
C0701,3,0,0,0,2,3,3,3,5,0.0
C0702,0,0,0,0,0,0,0,0,0,0.0
C0703,3,4,10,7,1,3,3,15,22,0.47064608719689605
C0704,17,18,14,5,5,17,17,47,56,0.15274050583894858
C0705,17,15,18,13,8,17,17,38,53,0.42789290679489245
C0706,2,0,0,3,2,2,2,2,7,0.23144967781254222
C0707,37,55,27,29,16,37,37,100,135,0.5199991605575673
C0708,0,0,0,1,0,0,0,0,1,0.0
