category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0616,578,472,413,381,326,578,578,937,1110,0.6706266817191836
C0617,19,8,8,6,13,19,19,35,53,0.40383740087591596
C0618,31,21,17,34,31,31,31,67,121,0.5252100597579789
C0619,355,117,143,112,87,355,355,542,665,0.5279796406305043
C0620,0,4,7,0,0,0,0,11,11,0.38783070102642975
C0621,15,15,5,16,19,15,15,35,68,0.14330938731211793
C0622,321,317,219,259,262,321,321,593,781,0.36355689197069185
C0623,254,182,119,84,57,254,254,462,544,0.559364104981311
C0624,333,219,145,81,43,333,333,560,624,0.5948223009085255
C0625,130,102,103,103,58,130,130,316,435,0.45628692418827915
C0626,163,116,122,57,90,163,163,346,443,0.4802260108453955
C0627,39,80,60,30,39,39,39,144,180,0.4410205663772009
C0628,6,3,3,9,8,6,6,12,27,0.3668904759535445
C0629,74,62,85,49,53,74,74,185,246,0.519051487148963
C0630,225,237,230,243,273,225,225,568,822,0.4299522411843295
C0631,204,199,127,121,100,204,204,474,631,0.48714536066481134
C0632,140,90,87,72,93,140,140,264,377,0.5077095745724504
C0633,377,332,310,227,235,377,377,707,859,0.45278512422068223
C0634,674,473,398,308,295,674,674,1106,1300,0.5344442742769899
C0635,89,104,73,75,62,89,89,214,281,0.5601246837142245
C0636,233,198,187,119,97,233,233,431,506,0.5366812420595491
C0637,42,32,24,19,13,42,42,91,105,0.39554386485421
C0638,19,37,25,22,14,19,19,75,105,0.3132362510800131
C0639,0,0,1,0,0,0,0,1,1,0.25161636703815177
C0640,0,0,0,0,0,0,0,0,0,0.0
C0641,0,3,0,0,0,0,0,3,3,0.3768685938039848
C0642,265,400,307,224,126,265,265,755,941,0.566001385766127
C0643,9,7,15,4,7,9,9,28,37,0.46683412498525845
C0644,159,151,141,119,155,159,159,389,550,0.5098574691133088
C0645,45,59,55,58,30,45,45,147,208,0.28146834256728204
C0646,39,39,63,30,49,39,39,120,187,0.3594349282776334
C0647,158,139,87,127,102,158,158,297,421,0.34793194317515835
C0648,37,19,35,30,13,37,37,82,119,0.5193268890759996
C0649,0,0,0,0,0,0,0,0,0,0.0
C0650,119,58,62,51,63,119,119,193,251,0.4279468140205579
C0651,338,338,247,245,218,338,338,656,832,0.4766591135236566
C0652,7,2,12,1,3,7,7,21,25,0.33497924027795756
C0653,122,117,91,94,72,122,122,234,277,0.32677230994417017
C0654,16,17,4,8,5,16,16,37,50,0.1926321463717239
C0655,0,0,1,0,0,0,0,1,1,0.36962788259958074
C0656,148,84,91,62,33,148,148,278,326,0.5681104067418634
C0657,86,93,92,41,55,86,86,229,279,0.44648336589058124
C0658,6,3,1,0,0,6,6,10,10,0.8077667471652966
C0659,7,0,0,0,0,7,7,7,7,0.0
C0660,21,42,7,5,15,21,21,63,81,0.643473126441098
C0661,43,44,34,22,22,43,43,116,149,0.44201224896956043
C0662,92,99,90,86,100,92,92,251,374,0.3941398500649637
C0663,23,13,17,12,16,23,23,50,68,0.3896423406055859
C0664,28,22,16,23,21,28,28,64,101,0.3105129287326033
C0665,319,218,193,102,142,319,319,601,752,0.429516181950377
C0666,33,29,5,19,17,33,33,63,92,0.315810904325001
C0667,302,284,266,233,227,302,302,610,813,0.46413450982613014
C0668,11,16,42,12,0,11,11,64,76,0.41977326316325736
C0669,8,4,8,3,2,8,8,18,22,0.24449369139511715
C0670,167,140,128,119,129,167,167,345,469,0.5284517571173911
C0671,714,673,585,407,411,714,714,1411,1692,0.5543516737591719
C0672,522,363,294,221,164,522,522,761,854,0.5593623283631625
C0673,76,80,67,44,37,76,76,174,204,0.6310762975919648
C0674,161,153,60,96,89,161,161,331,454,0.2839494039408326
C0675,567,462,341,304,193,567,567,1009,1196,0.5272437097497233
C0676,412,422,299,314,270,412,412,858,1149,0.4860570525221328
C0677,157,172,123,142,140,157,157,388,559,0.44649866952063516
C0678,218,299,268,187,231,218,218,620,827,0.5030168149868384
C0679,36,34,24,22,24,36,36,91,127,0.3339270922347334
C0680,523,457,471,402,367,523,523,1058,1380,0.566201775949722
C0681,75,81,72,76,46,75,75,177,250,0.6443844275969116
C0682,11,9,11,25,35,11,11,27,79,0.6208779125041376
C0683,31,23,19,6,8,31,31,64,73,0.6095957920476444
C0684,439,328,233,133,133,439,439,694,766,0.6702295524804468
C0685,85,99,87,100,64,85,85,230,333,0.5647986554657255
C0686,278,195,134,133,135,278,278,491,613,0.4742372966491079
C0687,112,150,155,108,137,112,112,328,462,0.5451214743536986
C0688,148,153,144,115,145,148,148,365,511,0.42049373822229413
C0689,202,205,220,215,203,202,202,499,726,0.4714139197181827
C0690,9,4,6,5,1,9,9,18,21,0.1862834670319014
C0691,0,0,0,0,0,0,0,0,0,0.0
C0692,0,0,0,0,0,0,0,0,0,0.0
C0693,222,134,198,147,147,222,222,474,663,0.5376868558606528
C0694,237,191,146,99,112,237,237,456,540,0.4374316484830816
C0695,190,186,140,86,76,190,190,379,435,0.5294347969244679
C0696,171,112,125,93,61,171,171,335,416,0.6137388804790266
C0697,100,140,131,130,111,100,100,292,407,0.6340380547776306
C0698,22,23,17,9,22,22,22,59,83,0.30690085481942087
C0699,14,13,9,17,17,14,14,34,62,0.4025621567797682
C0700,450,369,323,327,296,450,450,834,1082,0.41809382623997676
C0701,3,0,0,0,2,3,3,3,5,0.0
C0702,0,0,0,0,0,0,0,0,0,0.0
C0703,3,4,10,7,1,3,3,15,22,0.4858945575976741
C0704,17,14,14,5,5,17,17,43,52,0.15144354979734795
C0705,17,15,18,13,8,17,17,38,53,0.4427262885545122
C0706,2,0,0,3,2,2,2,2,7,0.2375459879968759
C0707,37,54,27,29,16,37,37,100,135,0.5351885647078157
C0708,0,0,0,1,0,0,0,0,1,0.0
C0709,22,19,27,17,13,22,22,58,73,0.4151659255884463
C0710,56,43,38,30,19,56,56,104,123,0.4046077231022586
C0711,30,39,39,32,51,30,30,103,166,0.2590045467235164
C0712,517,433,304,299,299,517,517,987,1284,0.4566119213473419
C0713,186,140,112,100,96,186,186,364,482,0.48027328678245956
C0714,779,635,553,500,445,779,779,1209,1417,0.6421514539273558
C0715,261,201,180,148,115,261,261,528,665,0.5805992832999276
C0716,98,59,58,82,72,98,98,190,303,0.4577342120967259
C0717,30,11,22,12,13,30,30,57,79,0.4298540881787838
C0718,213,152,161,142,159,213,213,408,561,0.40599044979203813
C0719,107,128,204,87,124,107,107,413,569,0.38603962339383646
C0720,127,156,169,127,119,127,127,409,575,0.3657094355389844
C0721,13,14,0,1,5,13,13,27,32,0.21264371685062686
C0722,10,19,19,10,8,10,10,35,47,0.4298913309686283
C0723,530,499,411,423,328,530,530,991,1276,0.5643278105582973
C0724,130,129,124,78,81,130,130,358,470,0.5713549704958963
C0725,323,193,163,196,141,323,323,551,752,0.54152005239308
C0726,139,62,44,62,64,139,139,213,293,0.47461221476538035
C0727,887,710,596,508,468,887,887,1429,1674,0.6119511337179444
C0728,917,708,559,413,364,917,917,1357,1527,0.6699781863070269
C0729,102,47,29,43,28,102,102,165,223,0.48786958045134826
C0730,0,3,0,2,0,0,0,3,5,0.8706579269219006
C0731,14,2,10,21,8,14,14,26,47,0.23683794912519945
C0732,0,0,0,0,0,0,0,0,0,0.0
C0733,9,12,2,17,1,9,9,23,40,0.4140344668904166
C0734,1,0,0,0,2,1,1,1,3,0.35746189872931783
C0735,0,0,0,0,0,0,0,0,0,0.28890262751159196
C0736,74,81,57,71,62,74,74,170,254,0.36706660238557265
C0737,85,61,41,64,55,85,85,158,246,0.3445774159728146
C0738,39,11,14,18,17,39,39,62,88,0.2083202526647915
C0739,239,255,219,207,183,239,239,617,860,0.5396141181786287
C0740,25,27,46,32,21,25,25,91,132,0.5627034872345696
C0741,68,59,73,54,43,68,68,173,229,0.3754008648344757
C0742,129,196,181,220,165,129,129,402,581,0.6124674189690825
C0743,375,332,238,120,77,375,375,647,692,0.7537747700260121
C0744,831,679,638,627,609,831,831,1458,1858,0.608208643470832
C0745,141,125,114,57,92,141,141,277,335,0.5506777996231065
C0746,136,144,124,125,125,136,136,334,478,0.2964872144385222
C0747,728,398,223,186,162,728,728,1109,1273,0.45968765828435526
C0748,55,41,18,14,10,55,55,104,123,0.6179426192299919
C0749,0,0,0,0,0,0,0,0,0,0.0
C0750,327,253,169,158,140,327,327,648,837,0.5085195866837132
