category_id,year0_institutions,year1_institutions,year2_institutions,year3_institutions,year4_institutions,recent_institutions,core_institutions_1y,core_institutions_3y,core_institutions_5y,citation_cohort_percentile
C0108,14,12,27,19,10,14,14,52,80,0.24454413362570035
C0109,1244,1094,876,836,755,1244,1244,1998,2422,0.6303757759291215
C0110,0,4,6,10,12,0,0,10,30,0.17851553965129058
C0111,6,0,4,4,1,6,6,10,15,0.08097469638704383
C0112,219,159,171,157,181,219,219,485,729,0.17124639276967635
C0113,2124,2114,2009,1934,2045,2124,2124,3794,4730,0.52177506966472
C0114,1223,1022,911,824,778,1223,1223,2184,2740,0.5579680818291681
C0115,1161,834,669,661,650,1161,1161,1872,2304,0.4894860294219285
C0116,1,12,8,7,10,1,1,21,37,0.25871238797112783
C0117,934,848,775,779,676,934,934,1897,2515,0.3044793229912919
C0118,0,0,0,0,0,0,0,0,0,0.0
C0119,7,5,3,4,4,7,7,15,23,0.05007378925387519
C0120,658,530,476,492,548,658,658,1324,1865,0.28608536102362725
C0121,1107,808,776,711,709,1107,1107,1816,2243,0.39594131468887817
C0122,2105,1832,1557,1550,1591,2105,2105,3271,3929,0.5044321264020882
C0123,556,549,436,449,499,556,556,982,1269,0.3535926337435894
C0124,543,384,270,205,140,543,543,921,1084,0.4596086439891819
C0125,1090,851,810,757,795,1090,1090,1913,2453,0.4920645656640014
C0126,1572,1550,1254,1268,1213,1572,1572,2613,3236,0.6463312725128023
C0127,1036,833,778,730,774,1036,1036,1730,2195,0.5582410652410329
C0128,1477,1566,1361,1336,1567,1477,1477,2900,3784,0.5090050884508884
C0129,1557,1287,1124,1209,1222,1557,1557,2690,3444,0.48144307581269324
C0130,1175,830,701,683,595,1175,1175,2082,2591,0.34633708625690757
C0131,23,16,19,16,16,23,23,57,87,0.36744865071144367
C0132,1637,1319,1182,1155,1038,1637,1637,2624,3133,0.6066739673130144
C0133,1703,1523,1116,1007,947,1703,1703,3014,3606,0.40231296989198034
C0134,1036,958,909,862,910,1036,1036,2027,2627,0.3757729330224796
C0135,12,12,9,11,8,12,12,32,49,0.1784525292241721
C0136,898,839,702,755,792,898,898,1811,2478,0.29881066766003517
C0137,1370,1151,1052,860,701,1370,1370,2371,2861,0.5488900238548583
C0138,1502,1258,1050,1036,872,1502,1502,2621,3219,0.46343216054954867
C0139,324,327,263,314,273,324,324,689,976,0.33388875048344885
C0140,1255,1087,840,845,799,1255,1255,2278,2853,0.48943686486729276
C0141,1396,1107,974,1028,1078,1396,1396,2232,2813,0.49489836344326954
C0142,6,3,3,8,10,6,6,12,30,0.17239184308106228
C0143,1129,1028,895,898,836,1129,1129,1963,2469,0.43678827563661116
C0144,799,663,601,606,608,799,799,1645,2254,0.3133700900942635
C0145,1371,1040,661,726,690,1371,1371,2347,2924,0.27379588433462554
C0146,1715,1382,1201,1034,1042,1715,1715,2634,3117,0.6390881597050838
C0147,0,2,0,2,1,0,0,2,5,0.2750582411207821
C0148,1,9,10,17,22,1,1,20,56,0.3573729424410785
C0149,964,917,916,916,764,964,964,2198,3044,0.2717233282149505
C0150,664,655,495,432,385,664,664,1389,1746,0.5518283712617531
C0151,1509,1348,1142,1131,988,1509,1509,2678,3316,0.5429485011935217
C0152,880,912,783,837,757,880,880,1763,2286,0.49892329595018575
C0153,556,466,497,410,520,556,556,1158,1623,0.4161662765810418
C0154,767,710,678,627,692,767,767,1488,1958,0.3868071601935927
C0155,2311,1879,1565,1444,1383,2311,2311,3388,3920,0.638688024603046
C0156,1025,955,781,820,756,1025,1025,1982,2600,0.38440123136895116
C0157,49,29,27,39,54,49,49,98,180,0.26528901824896384
C0158,1572,1334,1277,1204,1177,1572,1572,2615,3192,0.5525636926724019
C0159,1119,1020,888,742,606,1119,1119,2260,2758,0.39423465980752936
C0160,210,126,153,246,107,210,210,465,743,0.21424995332517516
C0161,696,614,488,409,433,696,696,1380,1767,0.3268819491192175
C0162,292,264,298,212,176,292,292,714,930,0.3436298237678876
C0163,252,190,223,250,226,252,252,547,825,0.3612225571362485
C0164,346,326,324,325,349,346,346,793,1139,0.23133402471760922
C0165,429,363,396,403,344,429,429,945,1329,0.32593165849935185
C0166,1121,988,903,902,810,1121,1121,2072,2678,0.4311740704563853
C0167,738,659,586,594,646,738,738,1425,1885,0.42097124230238586
C0168,495,471,383,383,385,495,495,1014,1375,0.3757921425729006
C0169,1347,960,708,746,574,1347,1347,2073,2492,0.5623187946050002
C0170,1918,1671,1195,1159,986,1918,1918,3392,4142,0.3464914501455563
C0171,665,634,653,586,612,665,665,1410,1888,0.3855812585076087
C0172,802,739,641,686,704,802,802,1607,2165,0.4033494116642313
C0173,52,85,57,79,67,52,52,183,308,0.44901879435437864
C0174,310,358,261,272,275,310,310,789,1133,0.3416496076241331
C0175,731,674,535,563,561,731,731,1410,1886,0.4400233861892927
C0176,1199,1122,1079,1013,968,1199,1199,2244,2826,0.3618776109411214
C0177,986,900,809,901,827,986,986,1868,2443,0.42427563467508356
C0178,1184,966,961,840,842,1184,1184,2121,2645,0.48057279383812457
C0179,725,552,505,481,463,725,725,1248,1595,0.437610768220041
C0180,40,34,47,42,45,40,40,113,189,0.3306164844906299
C0181,326,358,334,288,334,326,326,756,1023,0.28284085307048207
C0182,503,373,388,251,255,503,503,1068,1354,0.27794097856607175
C0183,1253,1010,1040,960,967,1253,1253,2197,2794,0.4096680621369995
C0184,2801,2394,2121,2008,1973,2801,2801,4065,4762,0.5695955835335514
C0185,910,791,783,799,758,910,910,1800,2409,0.36894863796922306
C0186,654,529,424,470,504,654,654,1114,1467,0.4900315959860533
C0187,20,20,35,39,18,20,20,74,126,0.14014883770443254
C0188,872,761,820,727,634,872,872,1733,2258,0.3144788462240457
C0189,1408,1134,1057,999,980,1408,1408,2382,2953,0.4231982617223228
C0190,33,13,29,23,42,33,33,75,134,0.2460399063239535
C0191,1578,1227,965,821,751,1578,1578,2431,2805,0.5995695381313316
C0192,1166,1061,905,939,892,1166,1166,1926,2398,0.5506830304714126
C0193,172,128,139,121,109,172,172,393,557,0.2836038029708786
C0194,1669,1576,1154,1115,1017,1669,1669,3065,3782,0.38964704945847256
C0195,1578,1504,969,990,743,1578,1578,2928,3517,0.39009273006964346
C0196,1246,986,867,878,757,1246,1246,2176,2758,0.4482750679749945
C0197,740,697,629,594,636,740,740,1532,2038,0.4500392436445826
C0198,2,4,5,1,0,2,2,11,12,0.3441643862307754
C0199,22,21,23,23,22,22,22,66,107,0.15603357211713323
C0200,640,581,517,524,540,640,640,1225,1630,0.37863194967720903
C0201,978,919,781,805,730,978,978,1867,2389,0.5519895169564437
C0202,1643,1591,1494,1421,1263,1643,1643,2976,3672,0.5952477066456915
C0203,816,842,804,822,844,816,816,1890,2598,0.40145026152508406
C0204,10,0,0,0,0,10,10,10,10,0.0
C0205,1001,782,619,630,540,1001,1001,1743,2199,0.4564858784086002
C0206,1537,1424,1253,1229,1232,1537,1537,2617,3231,0.4975297461110583
C0207,27,17,21,9,18,27,27,63,90,0.21205010391307552
C0208,856,657,544,536,465,856,856,1752,2358,0.22213242968010236
C0209,1093,973,948,928,918,1093,1093,1961,2508,0.4926337727830911
C0210,1008,805,663,654,682,1008,1008,1761,2261,0.40383629382317043
C0211,895,948,986,853,788,895,895,1917,2428,0.37829969280603903
C0212,712,651,615,589,602,712,712,1337,1648,0.3215455997807832
C0213,397,349,317,310,266,397,397,843,1108,0.28951493550934027
C0214,520,525,358,400,425,520,520,1125,1555,0.3074650266025051
C0215,8,7,13,15,5,8,8,28,48,0.42492243041125477
C0216,503,493,398,445,423,503,503,1161,1680,0.22417640560270635
C0217,736,647,566,571,584,736,736,1466,1976,0.4464181834764741
C0218,1730,1550,1083,908,966,1730,1730,3081,3752,0.31031889322736655
C0219,927,745,672,647,701,927,927,1768,2354,0.34501666281832044
C0220,393,396,329,366,375,393,393,870,1191,0.318207731075538
C0221,1513,1206,1045,1010,971,1513,1513,2394,2885,0.5396374983271867
C0222,1174,1183,1120,1110,1026,1174,1174,2371,3027,0.5753218925021837
C0223,845,742,666,626,606,845,845,1612,2105,0.3434421707209639
C0224,1263,944,803,720,710,1263,1263,2322,2948,0.38932948028346687
C0225,1191,1043,1037,982,966,1191,1191,2315,3026,0.4713460335823686
C0226,1487,1319,1296,1254,1032,1487,1487,2575,3181,0.656044057733723
C0227,754,543,460,465,451,754,754,1359,1800,0.3715828145766883
C0228,778,693,581,653,663,778,778,1652,2341,0.24458620133431508
C0229,1,0,0,2,0,1,1,1,3,0.10638847137923517
C0230,774,610,579,508,519,774,774,1441,1881,0.3449437578451939
C0231,2,4,5,0,0,2,2,11,11,0.16122297456738732
C0232,914,843,889,915,751,914,914,1833,2421,0.41390754130813884
C0233,1385,1201,1064,1009,992,1385,1385,2273,2805,0.617588801329728
C0234,558,573,567,552,548,558,558,1201,1652,0.34965474619379094
C0235,1096,970,962,829,814,1096,1096,2187,2824,0.35129500054778684
C0236,1118,981,649,538,431,1118,1118,1940,2261,0.57892671392939
C0237,2245,1963,1778,1581,1516,2245,2245,4095,5086,0.3749177218905085
C0238,405,376,246,275,247,405,405,912,1248,0.24962637280272099
C0239,856,703,689,610,681,856,856,1601,2079,0.4904145320710787
C0240,460,422,392,458,494,460,460,923,1329,0.46344298959185015
C0241,1284,1055,1018,952,939,1284,1284,2095,2560,0.5593432255994435
C0242,130,138,120,98,140,130,130,343,522,0.2401464531144367
C0243,1131,1062,1073,979,1015,1131,1131,2250,2915,0.4682636243241669
C0244,4,0,1,0,0,4,4,5,5,0.0
C0245,1341,1241,1081,938,962,1341,1341,2292,2776,0.6400666232460548
C0246,312,255,185,207,166,312,312,577,767,0.5357113296429369
C0247,1271,1023,1030,904,905,1271,1271,2230,2789,0.47516829525345117
C0248,21,13,22,13,10,21,21,56,79,0.13430828960878125
C0249,896,779,733,718,661,896,896,1730,2290,0.35453228225428596
C0250,927,839,808,650,581,927,927,1902,2418,0.35535825415072625
C0251,1388,1112,903,796,706,1388,1388,2294,2738,0.5128684491237244
C0252,895,730,618,555,585,895,895,1673,2147,0.36314271054458536
C0253,1276,1052,877,835,902,1276,1276,2048,2542,0.5936256544743918
C0254,2113,1729,1497,1375,1320,2113,2113,3112,3645,0.6253395267034121
C0255,1100,1035,823,863,767,1100,1100,1841,2274,0.5603838659005179
C0256,1364,1219,1058,1076,1038,1364,1364,2199,2746,0.4528747896781322
C0257,969,904,863,778,812,969,969,1820,2322,0.5121313631828451
C0258,2074,1677,1269,1197,1162,2074,2074,3350,3993,0.5077235040394601
C0259,1103,1005,799,790,780,1103,1103,1756,2094,0.6154204702057464
C0260,8,28,23,24,22,8,8,57,100,0.19765997252096434
C0261,12,3,7,22,11,12,12,22,53,0.06376720380601285
C0262,3,2,0,3,1,3,3,5,9,0.2548543945757639
C0263,1144,1191,983,1028,1007,1144,1144,2118,2712,0.5869794147504672
C0264,1809,1594,1110,985,843,1809,1809,3233,3886,0.4030466616141783
C0265,373,303,271,232,237,373,373,757,997,0.36803323482239986
C0266,786,650,633,571,552,786,786,1377,1728,0.6194278526160748
C0267,841,728,729,616,732,841,841,1752,2375,0.26300406801071285
C0268,1,7,12,1,1,1,1,20,22,0.18466288654587681
C0269,977,1010,942,941,987,977,977,1964,2550,0.47194233619329146
C0270,928,778,636,683,613,928,928,1673,2149,0.3463578779471232
C0271,1337,1098,1032,934,882,1337,1337,2525,3200,0.4523684755114433
C0272,746,728,655,641,535,746,746,1633,2199,0.3911004175398045
C0273,41,36,31,23,51,41,41,104,172,0.18281559424432867
C0274,11,21,12,8,14,11,11,39,60,0.19155773919084598
C0275,831,770,718,775,799,831,831,1560,2080,0.38215911469547825
C0276,1621,1489,1144,1159,1132,1621,1621,2576,3061,0.583183654922382
C0277,1414,1375,1083,1171,1110,1414,1414,2697,3551,0.48499141351350855
C0278,1692,1380,1282,1116,1116,1692,1692,2572,3020,0.6701754575979476
C0279,5,1,1,0,0,5,5,7,7,0.2306298070360883
C0280,792,641,500,456,455,792,792,1509,1906,0.3061898165143604
C0281,15,29,21,14,17,15,15,62,87,0.1945247059570086
C0282,1141,1032,789,674,590,1141,1141,2175,2714,0.2973635101607557
C0283,0,2,5,1,1,0,0,7,9,0.1726798235320759
C0284,8,12,10,8,12,8,8,30,49,0.06571317854425687
C0285,976,795,704,704,673,976,976,1726,2226,0.48668453340241385
C0286,1558,1284,1257,1103,1102,1558,1558,2491,2995,0.5999133324723228
C0287,509,426,374,344,324,509,509,987,1284,0.26363805013560665
C0288,197,221,193,171,127,197,197,492,649,0.4487099777497451
C0289,1104,955,944,866,899,1104,1104,2088,2708,0.4340607238768515
C0290,1236,1262,1223,1258,1326,1236,1236,2593,3498,0.5164949501515892
C0291,0,0,0,1,0,0,0,0,1,0.041925146574572324
C0292,386,366,338,266,262,386,386,925,1265,0.2565116626316204
C0293,1489,1142,932,833,627,1489,1489,2562,3083,0.45400146650938916
C0294,197,162,127,132,126,197,197,426,611,0.3377807941223995
C0295,795,783,706,725,738,795,795,1629,2183,0.42219430923112716
C0296,537,482,427,335,309,537,537,1174,1510,0.35187796136351673
C0297,1401,983,805,630,532,1401,1401,2131,2466,0.6190175514543456
C0298,646,573,551,542,536,646,646,1264,1636,0.40708809087752795
C0299,150,135,139,117,96,150,150,378,529,0.4269924585453958
C0300,197,162,129,147,124,197,197,455,670,0.05077882784802362
C0301,695,576,504,548,469,695,695,1282,1663,0.35025488141807876
C0302,826,685,574,549,531,826,826,1436,1845,0.5756014027852191
C0303,296,261,250,246,281,296,296,678,1005,0.37372920093545997
C0304,2123,2017,1856,1815,1824,2123,2123,3807,4759,0.48633417429020276
C0305,10,9,1,5,3,10,10,20,28,0.11965469527556147
C0306,540,520,661,630,621,540,540,1326,1916,0.27121315336761975
C0307,1151,1055,985,877,818,1151,1151,2235,2800,0.3337022822775359
C0308,129,78,56,87,93,129,129,251,396,0.13288155676732702
C0309,74,79,84,60,47,74,74,215,291,0.2741711381692614
C0310,547,653,714,619,599,547,547,1474,2019,0.3717756625897556
C0311,810,795,622,643,667,810,810,1598,2073,0.3532656143068194
C0312,25,40,24,15,24,25,25,88,124,0.028456449170668942
C0313,805,709,503,590,530,805,805,1455,1869,0.410922077489915
C0314,47,66,57,29,45,47,47,167,227,0.3153581003813744
C0315,1067,834,774,723,639,1067,1067,1773,2161,0.4928022557406724
C0316,880,819,742,752,607,880,880,1906,2543,0.37447327973126826
C0317,1107,957,853,840,822,1107,1107,2029,2640,0.536183266487339
C0318,519,433,358,363,373,519,519,999,1368,0.3495464291854885
C0319,443,330,306,321,325,443,443,790,1027,0.2629070346718291
C0320,1171,1063,833,718,570,1171,1171,2113,2537,0.5148092120526049
C0321,358,221,194,194,168,358,358,615,805,0.36570289033399495
C0322,81,88,67,83,86,81,81,215,324,0.5080626540053692
C0323,695,602,531,435,488,695,695,1356,1776,0.2101781324236803
C0324,1003,997,895,984,1023,1003,1003,2021,2741,0.5033312540306258
C0325,29,16,18,24,25,29,29,63,111,0.15034116870690242
C0326,837,918,675,764,604,837,837,1900,2571,0.23492290248140435
C0327,818,717,531,565,490,818,818,1551,1999,0.4606168138306745
C0328,1393,1246,1204,1103,976,1393,1393,2542,3218,0.3727210343558768
C0329,19,40,38,27,25,19,19,87,129,0.14423957473307308
C0330,1508,1243,1074,937,917,1508,1508,2475,2974,0.6242939424164741
C0331,2,3,0,0,2,2,2,5,7,0.09213064199992176
C0332,488,377,293,264,293,488,488,952,1263,0.27754399902593185
C0333,506,455,370,432,465,506,506,1025,1504,0.3369526479655397
C0334,1320,1045,1078,961,892,1320,1320,2315,2893,0.5824744832994587
C0335,18,3,25,10,25,18,18,46,76,0.29916336674682803
C0336,351,283,188,181,163,351,351,641,784,0.6245677413511882
C0337,268,239,286,193,198,268,268,698,966,0.2388382112173686
C0338,1454,1133,993,939,859,1454,1454,2459,3039,0.5382935101015143
C0339,1019,761,561,518,396,1019,1019,1828,2208,0.39719148552277844
C0340,1217,1137,1159,1146,1149,1217,1217,2318,3025,0.5308084639397455
C0341,1513,1381,1317,1323,1300,1513,1513,2562,3198,0.4477465434917994
C0342,1172,1031,891,1009,803,1172,1172,2134,2693,0.6082649988879606
C0343,1298,1006,814,748,668,1298,1298,2073,2505,0.5946649128590169
C0344,0,0,6,2,0,0,0,6,8,0.20776772133867352
C0345,577,623,539,545,590,577,577,1294,1733,0.4783937096962342
C0346,1063,825,692,623,650,1063,1063,1735,2150,0.5728478703210925
C0347,438,384,350,298,370,438,438,977,1373,0.17507349742849485
C0348,1133,874,665,644,639,1133,1133,1861,2282,0.480271246154841
C0349,1453,1248,1150,1166,1174,1453,1453,2453,3051,0.5477697801393089
C0350,655,688,608,553,394,655,655,1519,1962,0.13968297854273476
C0351,172,113,94,91,63,172,172,337,448,0.35382329070444396
C0352,741,567,582,487,496,741,741,1515,2017,0.2589285716343797
C0353,81,70,49,45,64,81,81,181,272,0.1666578342719882
C0354,1412,1353,1021,1097,1062,1412,1412,2762,3612,0.41708244427810537
C0355,912,941,860,851,984,912,912,1895,2562,0.4421046458723937
C0356,129,84,69,66,53,129,129,271,379,0.2809744695097747
C0357,972,757,557,531,524,972,972,1686,2114,0.5226193663528175
C0358,1437,1286,1273,1103,1213,1437,1437,2469,3010,0.5975365756992543
C0359,5,3,1,4,0,5,5,9,13,0.08207958073605141
C0360,1132,923,819,783,773,1132,1132,1892,2380,0.5958891436087331
C0361,16,17,2,5,7,16,16,34,45,0.31936606541363244
C0362,1620,1441,1449,1352,1337,1620,1620,2840,3500,0.5353499480699938
C0363,479,552,540,459,523,479,479,1199,1631,0.4083197964856131
C0364,611,548,485,503,486,611,611,1113,1436,0.5157178598902051
C0365,41,39,42,49,37,41,41,121,199,0.21077790106744887
C0366,1037,820,726,655,662,1037,1037,1798,2292,0.5665138220433233
C0367,1216,1039,978,970,946,1216,1216,2268,2982,0.46657634372033313
C0368,702,609,557,478,531,702,702,1381,1821,0.42264525157341887
C0369,1896,1576,1362,1291,1259,1896,1896,2923,3505,0.6157215914146175
C0370,179,202,103,113,82,179,179,403,516,0.4375362637912085
C0371,723,793,649,617,621,723,723,1564,2014,0.29694047506188964
C0372,316,324,338,314,287,316,316,857,1262,0.20885851591634855
C0373,14,13,11,11,12,14,14,36,57,0.13324718292609475
C0374,13,7,8,0,5,13,13,28,33,0.6031275469529618
C0375,597,515,436,484,444,597,597,1115,1481,0.3363188201618304
C0376,9,5,4,6,7,9,9,18,31,0.2002976684652495
C0377,5,9,13,3,7,5,5,27,37,0.07874175124678562
C0378,1105,867,842,709,736,1105,1105,1867,2302,0.5084266440435841
C0379,485,462,398,394,380,485,485,1071,1452,0.23281161791940053
C0380,266,258,258,281,267,266,266,681,1010,0.17766827966493492
C0381,469,396,231,228,179,469,469,846,1062,0.5453153865573336
C0382,1754,1614,1519,1512,1591,1754,1754,3119,3967,0.5473223654124386
C0383,1118,968,865,735,611,1118,1118,2204,2726,0.40097555773977844
C0384,8,0,2,12,4,8,8,9,25,0.20139077762232152
C0385,750,630,591,597,607,750,750,1281,1639,0.3518537520125366
C0386,791,799,660,681,687,791,791,1641,2126,0.24099089724437794
C0387,739,672,596,621,694,739,739,1326,1752,0.5560787172327667
C0388,77,73,83,66,66,77,77,212,308,0.3235233668699395
C0389,886,772,710,636,636,886,886,1812,2365,0.32669844317320973
C0390,1,0,2,9,6,1,1,3,17,0.17949844749048777
C0391,829,753,696,603,518,829,829,1716,2213,0.38194541621815836
C0392,31,65,60,65,69,31,31,151,273,0.13345454689380715
C0393,1497,1317,1230,1262,1281,1497,1497,2565,3266,0.46050780191798424
C0394,1341,1245,922,916,778,1341,1341,2563,3176,0.4355030793596407
C0395,1046,965,862,843,860,1046,1046,1966,2534,0.5085875274671767
C0396,92,76,71,70,81,92,92,222,352,0.034991047655430055
C0397,1,0,0,1,5,1,1,1,7,0.027883302545980242
C0398,1287,1213,1093,1099,953,1287,1287,2514,3203,0.5049268471799832
C0399,1528,1481,1378,1426,1405,1528,1528,2859,3601,0.5570837747980202
C0400,794,704,482,415,514,794,794,1629,2133,0.29883462363406943
C0401,317,316,310,247,221,317,317,855,1187,0.057049394772064325
C0402,1394,1279,1174,1171,1093,1394,1394,2560,3252,0.4127231487192259
C0403,185,147,152,157,149,185,185,435,655,0.15428596504096925
C0404,45,25,9,42,19,45,45,77,134,0.25198815556436305
C0405,1193,980,887,939,839,1193,1193,2162,2803,0.41489035624163595
