category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter
C0152,镁基及多组元合金性质,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0153,硅基材料与碳化硅陶瓷,能源材料与电化学基础,混杂待重分,质量限制观察,False,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0154,无线电能传输电路与系统,电力电子与电机,方向候选,能源电力直接相关,True,True,561,54154,0.010297273010691558,447,47718,0.00930488844530389,388,40261,0.009560488237031204,350,33955,0.010209729099912614,352,30484,0.011422923620337665,561,447,1.1066519573255622,3,1185,395.0,0.009691701927415903,1.0624834613993455,0.9014568732962576,0.0371201536797634,3,4,3,1396,0.009720883231008885,12,3,1.0,552,1004,427.3333333333333,1.2910505836575876,0.2846986719159747,0.00969266366334448,1.0623780385193367,0.960885380394369,0.10515098652635779,0.6019261637239165,90.63174114021572,78.5246533127889,True,False,历史峰值以下的恢复或波动,2026Q2
C0155,电解水析氧催化,氢能与燃料电池,方向候选,能源电力直接相关,True,True,689,54154,0.012644647802086963,772,47718,0.016062628656977107,695,40261,0.017115365685598977,581,33955,0.016938537722108942,540,30484,0.017515149551184418,689,772,0.7872091220009946,3,2048,682.6666666666666,0.016705510688228342,0.7569147713034061,0.721926339545979,-0.15137130557070488,0,4,3,2156,0.015274214048221013,12,3,1.0,967,1777,858.6666666666666,1.1260178363706863,0.5263676326898528,0.016748563065677916,0.7549691130219449,0.6925506893510736,0.9999999999091805,1.0,97.78120184899846,33.04314329738058,False,False,近期份额下降,2026Q2
C0156,电力交易竞价与市场优化,电网与电力系统,方向候选,能源电力直接相关,True,True,26,54154,0.0004859799372810798,23,47718,0.0004886365999209865,20,40261,0.0005044787872822128,17,33955,0.0005097582289542675,13,30484,0.0004374736705661233,26,23,0.9945631116450625,3,60,20.0,0.0005009578720524889,0.9701014085075804,0.9533537855348266,-0.01867922508172759,2,0,3,69,0.000493031774828093,0,0,0.0,27,82,32.333333333333336,0.84,0.3447927540294177,0.0004946487993524598,0.9824747132051502,0.6223461875314291,0.5417330349065875,0.6480060226155353,58.33590138674886,65.19260400616334,False,False,近期份额下降,2026Q2
C0157,水工引水排水与杂项装置,制造与通用装置,混杂待重分,质量限制观察,False,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0158,有机光伏材料、器件与载流子输运,太阳能,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0159,太阳辐照预测与光伏环境建模,太阳能,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0160,通用互联网协议与通信网络,数字技术与测量,关联基础研究,关联基础或环境研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0161,车辆操稳道路与轮胎交互,交通与充电,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0162,电气传感与多设备测量,数字技术与测量,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0163,分布式电源接入与配电网运行,电网与电力系统,方向候选,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0164,输电线路雷电接地与电磁影响,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0165,天然气供能与燃气动力系统,化石能源,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0166,多类太阳能电池结构与性能,太阳能,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0167,晶硅异质结与硅基光伏制造,太阳能,方向候选,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0168,粒子束辐照与半导体材料缺陷,核能与等离子体,关联基础研究,关联基础或环境研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0169,电池荷电状态健康状态与建模,电化学储能,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0170,能源转型与能源安全研究,能源政策与治理,宽泛待细分,能源治理与政策研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0171,最优潮流与电网优化运行,电网与电力系统,方向候选,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0172,燃烧稳定与低污染排放,化石能源,方向候选,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0173,电池正极改性与再生工艺,电化学储能,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0174,电力负荷预测与短路等系统计算混合,电网与电力系统,混杂待重分,质量限制观察,False,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0175,空化流动与水动力,热工与能效,关联基础研究,关联基础或环境研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0176,光伏最大功率点跟踪,太阳能,方向候选,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0177,纳米结构输运与器件基础,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0178,离子液体与电解质基础,能源材料与电化学基础,宽泛待细分,关联基础或环境研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0179,超导与量子材料基础,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0180,电池组结构均衡与供能电路,电化学储能,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0181,聚变装置与粒子束工程,核能与等离子体,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0182,导航定位与遥感观测,数字技术与测量,关联基础研究,关联基础或环境研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0183,通用控制器与电力控制算法,数字技术与测量,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0184,卤化物钙钛矿结构、光电物性与发光,能源材料与电化学基础,关联基础研究,关联基础或环境研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0185,风电场运行与功率优化,风能与水能海洋能源,方向候选,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0186,煤热解气化与煤质特性,化石能源,方向候选,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0187,通用反应分离与气液处理装置,制造与通用装置,混杂待重分,质量限制观察,False,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0188,欧洲能源转型与能源政策研究,能源政策与治理,宽泛待细分,能源治理与政策研究,True,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0189,风力机叶片与气动设计,风能与水能海洋能源,方向候选,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0190,充电负荷预测与园区用电调配,交通与充电,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0191,固态储氢材料与反应器,氢能与燃料电池,方向候选,能源电力直接相关,True,True,408,54154,0.00749142658035174,231,47718,0.004813590335391845,151,40261,0.0037282212816222068,79,33955,0.0023157588115351006,69,30484,0.002252179266988561,408,231,1.556307466647327,3,461,153.66666666666666,0.0036191901428497173,2.069917933201779,1.556307466647327,0.34891399616968277,4,4,3,790,0.005344412732455263,11,3,0.9166666666666666,472,769,252.66666666666666,1.8646517739816033,0.6388225647788416,0.0037732300975398376,1.9854147207285828,1.7379044962440282,1.663718314400258e-25,4.159295786000645e-23,93.37249614791988,95.89368258859783,True,True,多年背景上持续抬升,2026Q2
C0192,含锂化合物与锂金属界面,电化学储能,混杂待重分,质量限制观察,False,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0193,多设备温控与智能散热,热工与能效,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0194,股票价格与通用金融预测,其他基础与关联学科,外围或非研究文本,质量限制观察,False,False,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
C0195,碳捕集封存与碳移除系统,碳与环境,宽泛待细分,能源电力直接相关,True,True,0,54154,9.169432778888298e-06,0,47718,1.039652340257418e-05,0,40261,1.2304360665419824e-05,0,33955,1.4564520827264783e-05,0,30484,1.6202728539486048e-05,0,0,0.8819710612701498,3,0,0.0,1.242180163175293e-05,0.7381725333182875,0.565919052247428,-0.14703914850563482,0,0,3,0,1.0623438948960767e-05,0,0,0.0,0,0,0.0,1.0,0.0,4.088006606218676e-06,2.2430083075060976,0.044503740341638134,0.5,0.6019261637239165,47.75038520801233,58.89830508474576,False,False,近期份额下降,2026Q2
