category_id,volume,citation,institutions,persistence,current
C0234,0.6363636363636364,0.26810477657935283,0.588597842835131,1.0,0.6147919876733436
C0235,0.8212634822804314,0.3081664098613251,0.827426810477658,1.0,0.8551617873651772
C0236,0.8397534668721109,0.7411402157164869,0.8058551617873652,1.0,0.8628659476117103
C0237,0.9845916795069337,0.29275808936825887,1.0,1.0,0.9845916795069337
C0238,0.5300462249614792,0.13559322033898305,0.5454545454545454,1.0,0.5469953775038521
C0239,0.6548536209553159,0.6764252696456087,0.6841294298921418,1.0,0.6594761171032357
C0240,0.4884437596302003,0.6024653312788906,0.5285053929121726,1.0,0.48382126348228044
C0241,0.8705701078582434,0.7827426810477658,0.847457627118644,1.0,0.901386748844376
C0242,0.37750385208012327,0.15870570107858242,0.4052388289676425,0.4166666666666667,0.36363636363636365
C0243,0.8243451463790447,0.5346687211093991,0.8597842835130971,1.0,0.8151001540832049
C0244,0.08320493066255778,0.03852080123266564,0.046224961479198766,0.0,0.11556240369799692
C0245,0.8813559322033898,0.9399075500770416,0.864406779661017,1.0,0.8397534668721109
C0246,0.4946070878274268,0.6548536209553159,0.4622496147919877,1.0,0.5300462249614792
C0247,0.7565485362095532,0.5839753466872111,0.8382126348228043,1.0,0.7211093990755008
C0248,0.23728813559322035,0.04776579352850539,0.15716486902927582,0.0,0.29121725731895226
C0249,0.6317411402157165,0.3682588597842835,0.6918335901386748,1.0,0.588597842835131
C0250,0.7411402157164869,0.31432973805855163,0.7642526964560863,1.0,0.736517719568567
C0251,0.9445300462249615,0.5947611710323575,0.8813559322033898,1.0,0.963020030816641
C0252,0.736517719568567,0.300462249614792,0.724191063174114,1.0,0.8043143297380585
C0253,0.8690292758089369,0.8258859784283513,0.8228043143297381,1.0,0.9137134052388289
C0254,0.9907550077041603,0.9183359013867488,0.9738058551617874,1.0,0.9861325115562404
C0255,0.8443759630200308,0.7550077041602465,0.736517719568567,1.0,0.7457627118644068
C0256,0.8382126348228043,0.600924499229584,0.8489984591679507,1.0,0.765793528505393
C0257,0.7996918335901386,0.6856702619414484,0.7149460708782742,1.0,0.7010785824345146
C0258,0.9892141756548536,0.5531587057010786,0.987673343605547,1.0,0.9984591679506933
C0259,0.9167950693374423,0.9106317411402157,0.711864406779661,1.0,0.8705701078582434
C0260,0.1941448382126348,0.0847457627118644,0.18181818181818182,0.0,0.20184899845916796
C0261,0.1617873651771957,0.04160246533127889,0.09861325115562404,0.0,0.1987673343605547
C0262,0.05238828967642527,0.35285053929121724,0.053929121725731895,0.0,0.0662557781201849
C0263,0.8459167950693375,0.8289676425269645,0.8089368258859785,1.0,0.7272727272727273
C0264,0.9322033898305084,0.41602465331278893,0.9722650231124808,1.0,0.8813559322033898
C0265,0.4869029275808937,0.337442218798151,0.5177195685670262,1.0,0.5269645608628659
C0266,0.6887519260400616,0.8967642526964561,0.6194144838212635,1.0,0.6456086286594761
C0267,0.7996918335901386,0.15254237288135594,0.7057010785824345,1.0,0.889060092449923
C0268,0.09553158705701079,0.11710323574730354,0.06933744221879815,0.0,0.08782742681047766
C0269,0.6795069337442219,0.637904468412943,0.7457627118644068,1.0,0.6363636363636364
C0270,0.8289676425269645,0.29583975346687214,0.711864406779661,1.0,0.8721109399075501
C0271,0.8012326656394453,0.49922958397534667,0.9090909090909091,1.0,0.8428351309707242
C0272,0.6209553158705701,0.43297380585516176,0.6979969183359014,1.0,0.6224961479198767
C0273,0.2465331278890601,0.10015408320493066,0.2280431432973806,0.0,0.27426810477657937
C0274,0.13405238828967642,0.1263482280431433,0.14021571648690292,0.0,0.1386748844375963
C0275,0.7750385208012327,0.36517719568567025,0.6733436055469953,1.0,0.7226502311248074
C0276,0.9784283513097073,0.8166409861325116,0.9229583975346687,1.0,0.9661016949152542
C0277,0.6825885978428351,0.6348228043143297,0.8983050847457628,1.0,0.5608628659476117
