category_id,multiyear_growth,recent_growth,trend,quarter_consistency,institution_expansion
C0043,0.6933744221879815,0.785824345146379,0.6949152542372882,0.75,0.7087827426810478
C0044,0.6070878274268104,0.5624036979969184,0.6240369799691834,0.75,0.5670261941448382
C0045,0.12480739599383667,0.12172573189522343,0.10631741140215717,0.0,0.18952234206471494
C0046,0.7180277349768875,0.7596302003081664,0.6918335901386748,0.75,0.4699537750385208
C0047,0.18952234206471494,0.1016949152542373,0.18181818181818182,0.25,0.34822804314329736
C0048,0.8582434514637904,0.8536209553158706,0.8228043143297381,1.0,0.8012326656394453
C0049,0.07087827426810478,0.05855161787365177,0.1679506933744222,0.0,0.05855161787365177
C0050,0.362095531587057,0.17257318952234207,0.38058551617873654,0.25,0.4714946070878274
C0051,0.38058551617873654,0.6394453004622496,0.5778120184899846,0.5,0.44684129429892144
C0052,0.4406779661016949,0.8998459167950693,0.8967642526964561,0.75,0.938366718027735
C0053,0.4530046224961479,0.847457627118644,0.7334360554699538,1.0,0.12480739599383667
C0054,0.325115562403698,0.19568567026194145,0.20184899845916796,0.5,0.03389830508474576
C0055,0.337442218798151,0.4345146379044684,0.4067796610169492,0.25,0.30970724191063176
C0056,0.7642526964560863,0.6902927580893683,0.6979969183359014,0.75,0.7072419106317411
C0057,0.3882896764252696,0.4699537750385208,0.41140215716486905,0.5,0.47303543913713403
C0058,0.41602465331278893,0.2727272727272727,0.4098613251155624,0.25,0.4437596302003082
C0059,0.6902927580893683,0.6918335901386748,0.6224961479198767,0.75,0.6810477657935285
C0060,0.2588597842835131,0.17565485362095531,0.21879815100154082,0.0,0.3913713405238829
C0061,0.22496147919876733,0.30970724191063176,0.2357473035439137,0.25,0.43297380585516176
C0062,0.6070878274268104,0.662557781201849,0.6317411402157165,1.0,0.6841294298921418
C0063,0.5855161787365177,0.7318952234206472,0.5130970724191063,1.0,0.6101694915254238
C0064,0.3574730354391371,0.6178736517719569,0.3852080123266564,0.5,0.8166409861325116
C0065,0.8412942989214176,0.8228043143297381,0.810477657935285,0.75,0.7473035439137135
C0066,0.8181818181818182,0.8151001540832049,0.7426810477657936,1.0,0.5747303543913713
C0067,0.27889060092449924,0.23266563944530047,0.26810477657935283,0.0,0.37596302003081666
C0068,0.3389830508474576,0.4530046224961479,0.37442218798151,0.25,0.514637904468413
C0069,0.7057010785824345,0.6887519260400616,0.7057010785824345,0.75,0.674884437596302
C0070,0.33436055469953774,0.2280431432973806,0.362095531587057,0.0,0.30970724191063176
C0071,0.19568567026194145,0.4406779661016949,0.1864406779661017,0.25,0.2665639445300462
C0072,0.7041602465331279,0.5500770416024653,0.6548536209553159,0.75,0.74884437596302
C0073,0.2773497688751926,0.35901386748844377,0.2357473035439137,0.0,0.349768875192604
C0074,0.3050847457627119,0.975346687211094,0.9506933744221879,0.25,0.06779661016949153
C0075,0.18335901386748846,0.24961479198767333,0.17257318952234207,0.0,0.43143297380585516
C0076,0.3790446841294299,0.5208012326656395,0.3050847457627119,1.0,0.4036979969183359
C0077,0.4622496147919877,0.43143297380585516,0.7087827426810478,0.25,0.5916795069337443
C0078,0.9722650231124808,0.975346687211094,0.9506933744221879,0.25,0.1617873651771957
C0079,0.29121725731895226,0.32973805855161786,0.8043143297380585,0.0,0.060092449922958396
C0080,0.25115562403698,0.29583975346687214,0.19106317411402157,0.0,0.3066255778120185
C0081,0.15408320493066255,0.10323574730354391,0.16024653312788906,0.25,0.04314329738058552
C0082,0.7796610169491526,0.6271186440677966,0.7889060092449923,0.5,0.4776579352850539
C0083,0.5916795069337443,0.6579352850539292,0.5300462249614792,0.5,0.4391371340523883
C0084,0.04468412942989214,0.04314329738058552,0.6702619414483821,0.5,0.032357473035439135
C0085,0.4761171032357473,0.4206471494607088,0.4422187981510015,0.0,0.5963020030816641
C0086,0.5839753466872111,0.5701078582434514,0.5947611710323575,0.75,0.49614791987673346
C0087,0.9183359013867488,0.9553158705701078,0.926040061633282,1.0,0.9476117103235747
C0088,0.7087827426810478,0.8073959938366718,0.7580893682588598,1.0,0.7950693374422187
C0089,0.49768875192604006,0.5115562403697997,0.5577812018489985,0.5,0.4221879815100154
C0090,0.04160246533127889,0.05701078582434515,0.03389830508474576,0.5,0.03697996918335902
C0091,0.8859784283513097,0.864406779661017,0.8335901386748844,1.0,0.8073959938366718
C0092,0.7996918335901386,0.9476117103235747,0.7473035439137135,0.75,0.9368258859784283
C0093,0.9229583975346687,0.9029275808936826,0.8952234206471494,0.75,0.8628659476117103
C0094,0.5901386748844376,0.8120184899845917,0.49922958397534667,1.0,0.6656394453004623
C0095,0.6147919876733436,0.5007704160246533,0.6764252696456087,0.5,0.8721109399075501
C0096,0.7981510015408321,0.5315870570107858,0.8397534668721109,0.5,0.6348228043143297
C0097,0.3066255778120185,0.4930662557781202,0.18489984591679506,0.5,0.28043143297380585
C0098,0.8767334360554699,0.8859784283513097,0.847457627118644,0.75,0.8397534668721109
C0099,0.9599383667180277,0.9491525423728814,0.9044684129429892,0.75,0.9229583975346687
C0100,0.7919876733436055,0.7550077041602465,0.7812018489984591,0.5,0.576271186440678
C0101,0.7411402157164869,0.8551617873651772,0.5916795069337443,1.0,0.10631741140215717
C0102,0.7164869029275809,0.7765793528505393,0.6733436055469953,1.0,0.7411402157164869
C0103,0.35901386748844377,0.7272727272727273,0.3389830508474576,0.75,0.4052388289676425
C0104,0.44992295839753466,0.44838212634822805,0.5038520801232665,0.25,0.6918335901386748
C0105,0.43297380585516176,0.4252696456086287,0.4252696456086287,0.25,0.3436055469953775
C0106,0.6317411402157165,0.4946070878274268,0.6040061633281972,0.25,0.5069337442218799
C0107,0.6671802773497689,0.7719568567026194,0.5654853620955316,0.75,0.22496147919876733
C0108,0.08628659476117104,0.6348228043143297,0.19722650231124808,0.25,0.04160246533127889
C0109,0.41140215716486905,0.32819722650231126,0.3882896764252696,0.25,0.39445300462249616
C0110,0.06471494607087827,0.9568567026194145,0.275808936825886,0.5,0.9661016949152542
C0111,0.7935285053929122,0.9368258859784283,0.9953775038520801,0.75,0.9522342064714946
C0112,0.5716486902927581,0.7303543913713405,0.5562403697996918,1.0,0.8135593220338984
C0113,0.12326656394453005,0.2295839753466872,0.10015408320493066,0.0,0.23882896764252695
C0114,0.5747303543913713,0.5531587057010786,0.5254237288135594,0.5,0.5808936825885979
C0115,0.810477657935285,0.7842835130970724,0.7966101694915254,1.0,0.8335901386748844
C0116,0.04776579352850539,0.08166409861325115,0.040061633281972264,0.5,0.0030816640986132513
C0117,0.7673343605546995,0.8335901386748844,0.7503852080123267,1.0,0.6302003081664098
C0118,0.012326656394453005,0.01078582434514638,0.01386748844375963,0.0,0.1617873651771957
C0119,0.9275808936825886,0.9506933744221879,0.9892141756548536,0.75,0.9229583975346687
C0120,0.31587057010785824,0.24036979969183359,0.24191063174114022,0.25,0.18335901386748846
C0121,0.8751926040061633,0.9029275808936826,0.8551617873651772,1.0,0.8520801232665639
C0122,0.3605546995377504,0.36517719568567025,0.3405238828967643,0.25,0.4591679506933744
C0123,0.7935285053929122,0.7996918335901386,0.7704160246533128,0.75,0.6117103235747303
C0124,0.9614791987673343,0.9121725731895224,0.9322033898305084,1.0,0.9399075500770416
C0125,0.6579352850539292,0.7057010785824345,0.6209553158705701,1.0,0.687211093990755
C0126,0.26810477657935283,0.2465331278890601,0.26348228043143296,0.0,0.29275808936825887
C0127,0.30970724191063176,0.29738058551617874,0.3266563944530046,0.25,0.46841294298921415
C0128,0.15562403697996918,0.28197226502311246,0.12942989214175654,0.0,0.21263482280431434
C0129,0.49614791987673346,0.539291217257319,0.423728813559322,0.5,0.5932203389830508
C0130,0.9784283513097073,0.938366718027735,0.9645608628659477,1.0,0.9152542372881356
C0131,0.06471494607087827,0.032357473035439135,0.325115562403698,0.0,0.01848998459167951
C0132,0.31741140215716485,0.300462249614792,0.3359013867488444,0.5,0.5855161787365177
C0133,0.28043143297380585,0.12788906009244994,0.2542372881355932,0.25,0.2295839753466872
C0134,0.21417565485362094,0.2773497688751926,0.2588597842835131,0.0,0.3790446841294299
C0135,0.43605546995377503,0.9075500770416025,0.7950693374422187,0.75,0.17257318952234207
C0136,0.5870570107858244,0.6486902927580893,0.5377503852080123,1.0,0.4067796610169492
C0137,0.4637904468412943,0.3605546995377504,0.4622496147919877,0.0,0.4560862865947612
C0138,0.7103235747303543,0.6332819722650231,0.6856702619414484,0.75,0.6887519260400616
C0139,0.4036979969183359,0.5608628659476117,0.43759630200308164,0.5,0.6317411402157165
C0140,0.7812018489984591,0.802773497688752,0.7442218798151001,0.75,0.7596302003081664
C0141,0.5824345146379045,0.6671802773497689,0.551617873651772,0.75,0.7180277349768875
C0142,0.1941448382126348,0.19568567026194145,0.06471494607087827,0.5,0.9830508474576272
C0143,0.5053929121725732,0.4098613251155624,0.5685670261941448,0.25,0.42989214175654855
C0144,0.6548536209553159,0.7211093990755008,0.613251155624037,0.75,0.5839753466872111
C0145,0.7041602465331279,0.47303543913713403,0.7134052388289677,0.5,0.8135593220338984
C0146,0.4283513097072419,0.3405238828967643,0.43143297380585516,0.5,0.5978428351309707
C0147,0.9938366718027735,0.9352850539291218,0.9984591679506933,0.5,0.8613251155624037
C0148,0.19722650231124808,0.8551617873651772,0.15254237288135594,0.25,0.47303543913713403
C0149,0.05084745762711865,0.032357473035439135,0.046224961479198766,0.0,0.04314329738058552
C0150,0.6825885978428351,0.7164869029275809,0.5993836671802774,0.75,0.6718027734976888
C0151,0.40215716486902925,0.41294298921417566,0.34514637904468415,0.0,0.5300462249614792
C0152,0.07858243451463791,0.11556240369799692,0.0662557781201849,0.0,0.11556240369799692
C0153,0.4776579352850539,0.6240369799691834,0.41602465331278893,0.75,0.43143297380585516
C0154,0.5192604006163328,0.5454545454545454,0.4714946070878274,0.25,0.4422187981510015
C0155,0.4206471494607088,0.31432973805855163,0.3975346687211094,0.5,0.5439137134052389
C0156,0.6640986132511556,0.7041602465331279,0.600924499229584,1.0,0.5423728813559322
C0157,0.9244992295839753,0.9075500770416025,0.9198767334360555,0.75,0.9229583975346687
C0158,0.2542372881355932,0.288135593220339,0.24499229583975346,0.0,0.48382126348228044
C0159,0.7919876733436055,0.7519260400616333,0.736517719568567,0.75,0.7211093990755008
C0160,0.6286594761171033,0.4576271186440678,0.7596302003081664,0.5,0.3359013867488444
C0161,0.600924499229584,0.38366718027734975,0.6286594761171033,0.5,0.613251155624037
C0162,0.4884437596302003,0.6610169491525424,0.4422187981510015,0.5,0.5531587057010786
C0163,0.27426810477657937,0.34668721109399075,0.3020030816640986,0.5,0.19722650231124808
C0164,0.2727272727272727,0.48382126348228044,0.3420647149460709,0.5,0.21879815100154082
C0165,0.5439137134052389,0.7103235747303543,0.5208012326656395,1.0,0.3929121725731895
C0166,0.29583975346687214,0.23112480739599384,0.3035439137134052,0.0,0.2588597842835131
C0167,0.1802773497688752,0.16024653312788906,0.21571648690292758,0.25,0.4252696456086287
C0168,0.6024653312788906,0.6240369799691834,0.6194144838212635,0.75,0.6163328197226502
C0169,0.7395993836671803,0.5192604006163328,0.7611710323574731,0.75,0.7889060092449923
C0170,0.7719568567026194,0.699537750385208,0.7257318952234206,1.0,0.6579352850539292
C0171,0.3852080123266564,0.5177195685670262,0.37442218798151,0.5,0.2896764252696456
C0172,0.2526964560862866,0.3697996918335901,0.2711864406779661,0.25,0.3405238828967643
C0173,0.2665639445300462,0.39907550077041604,0.3913713405238829,0.5,0.08782742681047766
C0174,0.3913713405238829,0.44684129429892144,0.28197226502311246,0.75,0.2542372881355932
C0175,0.6841294298921418,0.7580893682588598,0.6055469953775039,0.75,0.7288135593220338
C0176,0.3898305084745763,0.43605546995377503,0.3929121725731895,0.0,0.2942989214175655
C0177,0.16024653312788906,0.25577812018489987,0.11864406779661017,0.0,0.29892141756548535
C0178,0.5423728813559322,0.5747303543913713,0.5192604006163328,0.75,0.6671802773497689
C0179,0.7950693374422187,0.7072419106317411,0.8089368258859785,1.0,0.7611710323574731
C0180,0.34822804314329736,0.8628659476117103,0.49768875192604006,0.75,0.17411402157164868
C0181,0.613251155624037,0.7688751926040062,0.5238828967642527,0.5,0.28659476117103233
C0182,0.9060092449922958,0.7935285053929122,0.8952234206471494,0.75,0.7904468412942989
C0183,0.5377503852080123,0.5793528505392912,0.5469953775038521,0.75,0.522342064714946
C0184,0.2942989214175655,0.26348228043143296,0.2526964560862866,0.0,0.47919876733436056
C0185,0.5639445300462249,0.6471494607087828,0.5177195685670262,1.0,0.38212634822804314
C0186,0.8597842835130971,0.9306625577812019,0.8166409861325116,1.0,0.8228043143297381
C0187,0.06779661016949153,0.8135593220338984,0.4946070878274268,0.75,0.09553158705701079
C0188,0.3312788906009245,0.37596302003081666,0.33436055469953774,0.25,0.3035439137134052
C0189,0.7380585516178737,0.7673343605546995,0.7457627118644068,1.0,0.6964560862865947
C0190,0.8382126348228043,0.7981510015408321,0.9799691833590138,1.0,0.9414483821263482
C0191,0.8258859784283513,0.74884437596302,0.785824345146379,1.0,0.7796610169491526
C0192,0.349768875192604,0.3882896764252696,0.3050847457627119,0.5,0.48382126348228044
C0193,0.8228043143297381,0.8782742681047766,0.8412942989214176,0.75,0.8459167950693375
C0194,0.3312788906009245,0.2295839753466872,0.23112480739599384,0.0,0.24036979969183359
C0195,0.5993836671802774,0.4899845916795069,0.4776579352850539,0.5,0.6332819722650231
C0196,0.5069337442218799,0.4391371340523883,0.48228043143297383,0.0,0.6271186440677966
C0197,0.2172573189522342,0.1694915254237288,0.23112480739599384,0.0,0.25115562403698
C0198,0.06317411402157165,0.04314329738058552,0.16024653312788906,0.25,0.05084745762711865
C0199,0.17719568567026195,0.662557781201849,0.31432973805855163,0.25,0.11093990755007704
C0200,0.4453004622496148,0.5069337442218799,0.4915254237288136,0.5,0.38058551617873654
C0201,0.22650231124807396,0.31741140215716485,0.17873651771956856,0.25,0.4422187981510015
C0202,0.17565485362095531,0.1802773497688752,0.17565485362095531,0.0,0.2357473035439137
C0203,0.18798151001540833,0.3235747303543914,0.16486902927580893,0.5,0.2172573189522342
C0204,0.9984591679506933,0.9922958397534669,0.9984591679506933,0.75,0.23266563944530047
C0205,0.6795069337442219,0.6040061633281972,0.5778120184899846,0.75,0.7426810477657936
C0206,0.21263482280431434,0.17719568567026195,0.2049306625577812,0.0,0.29121725731895226
C0207,0.29275808936825887,0.7719568567026194,0.926040061633282,0.75,0.49922958397534667
C0208,0.9399075500770416,0.8921417565485362,0.9137134052388289,0.75,0.8813559322033898
C0209,0.32973805855161786,0.40061633281972264,0.29275808936825887,0.0,0.5208012326656395
C0210,0.889060092449923,0.8659476117103235,0.8705701078582434,1.0,0.8767334360554699
C0211,0.26348228043143296,0.37442218798151,0.2942989214175655,0.25,0.17103235747303544
C0212,0.6671802773497689,0.6979969183359014,0.6363636363636364,0.5,0.44684129429892144
C0213,0.6471494607087828,0.6718027734976888,0.5808936825885979,0.75,0.7919876733436055
C0214,0.6271186440677966,0.41756548536209553,0.5624036979969184,0.5,0.3898305084745763
C0215,0.6810477657935285,0.9352850539291218,0.42989214175654855,0.75,0.6933744221879815
C0216,0.8705701078582434,0.8875192604006163,0.8659476117103235,0.75,0.6456086286594761
C0217,0.3913713405238829,0.423728813559322,0.36363636363636365,0.25,0.48228043143297383
C0218,0.10477657935285054,0.05238828967642527,0.07395993836671803,0.25,0.1140215716486903
C0219,0.9614791987673343,0.9399075500770416,0.9352850539291218,1.0,0.8443759630200308
C0220,0.40061633281972264,0.5577812018489985,0.4221879815100154,0.25,0.362095531587057
C0221,0.46841294298921415,0.44684129429892144,0.4391371340523883,0.5,0.6070878274268104
C0222,0.288135593220339,0.41448382126348227,0.29892141756548535,0.25,0.25577812018489987
C0223,0.4391371340523883,0.4622496147919877,0.45454545454545453,0.5,0.6979969183359014
C0224,0.8505392912172574,0.8489984591679507,0.8289676425269645,0.75,0.8736517719568567
C0225,0.2696456086286595,0.3574730354391371,0.27426810477657937,0.25,0.33281972265023113
C0226,0.09244992295839753,0.1263482280431433,0.060092449922958396,0.0,0.17873651771956856
C0227,0.8567026194144838,0.8798151001540832,0.8135593220338984,0.75,0.8505392912172574
C0228,0.7149460708782742,0.6964560862865947,0.6471494607087828,0.75,0.3189522342064715
C0229,0.4067796610169492,0.9984591679506933,0.4576271186440678,0.75,0.7395993836671803
C0230,0.736517719568567,0.8166409861325116,0.687211093990755,0.75,0.7981510015408321
C0231,0.9537750385208013,0.9553158705701078,0.9198767334360555,0.5,0.01694915254237288
C0232,0.2896764252696456,0.4206471494607088,0.300462249614792,0.5,0.45454545454545453
C0233,0.3929121725731895,0.3389830508474576,0.35130970724191063,0.0,0.559322033898305
C0234,0.1617873651771957,0.2357473035439137,0.17873651771956856,0.0,0.1325115562403698
C0235,0.5947611710323575,0.6810477657935285,0.650231124807396,1.0,0.48536209553158705
C0236,0.765793528505393,0.46070878274268107,0.7272727272727273,0.25,0.7688751926040062
C0237,0.6517719568567026,0.6117103235747303,0.637904468412943,1.0,0.5192604006163328
C0238,0.7349768875192604,0.7041602465331279,0.6810477657935285,0.75,0.6841294298921418
C0239,0.41910631741140214,0.5978428351309707,0.33281972265023113,0.75,0.576271186440678
C0240,0.31278890600924497,0.3682588597842835,0.31124807395993837,0.0,0.34514637904468415
C0241,0.5963020030816641,0.5839753466872111,0.6163328197226502,0.75,0.7812018489984591
C0242,0.2295839753466872,0.4252696456086287,0.300462249614792,0.25,0.7889060092449923
C0243,0.4052388289676425,0.6055469953775039,0.40061633281972264,0.75,0.4345146379044684
C0244,0.9414483821263482,0.9599383667180277,0.9291217257318952,0.5,0.9599383667180277
C0245,0.20955315870570107,0.24191063174114022,0.2110939907550077,0.0,0.3682588597842835
C0246,0.9029275808936826,0.8197226502311248,0.8813559322033898,1.0,0.7272727272727273
C0247,0.3667180277349769,0.34668721109399075,0.3852080123266564,0.5,0.4776579352850539
C0248,0.9799691833590138,0.9522342064714946,0.938366718027735,1.0,0.49922958397534667
C0249,0.17411402157164868,0.14637904468412943,0.10939907550077041,0.25,0.19568567026194145
C0250,0.551617873651772,0.5439137134052389,0.48536209553158705,0.5,0.4406779661016949
C0251,0.8135593220338984,0.7411402157164869,0.802773497688752,1.0,0.7103235747303543
C0252,0.8058551617873652,0.8135593220338984,0.7812018489984591,0.75,0.7873651771956857
C0253,0.650231124807396,0.6255778120184899,0.6486902927580893,1.0,0.6425269645608629
C0254,0.5254237288135594,0.45454545454545453,0.5115562403697997,0.5,0.6533127889060092
C0255,0.17257318952234207,0.10939907550077041,0.1617873651771957,0.0,0.2573189522342065
C0256,0.20184899845916796,0.1510015408320493,0.20801232665639446,0.25,0.4946070878274268
C0257,0.12172573189522343,0.11864406779661017,0.12480739599383667,0.0,0.24961479198767333
C0258,0.8212634822804314,0.7380585516178737,0.7550077041602465,1.0,0.785824345146379
C0259,0.22342064714946072,0.17873651771956856,0.2218798151001541,0.0,0.3852080123266564
C0260,0.4083204930662558,0.8828967642526965,0.3204930662557781,0.75,0.3050847457627119
C0261,0.8151001540832049,0.975346687211094,0.9090909090909091,0.75,0.04930662557781202
C0262,0.847457627118644,0.19568567026194145,0.9938366718027735,0.25,0.5485362095531587
C0263,0.10631741140215717,0.13559322033898305,0.07550077041602465,0.0,0.23420647149460708
C0264,0.34668721109399075,0.10785824345146379,0.2773497688751926,0.25,0.22496147919876733
C0265,0.8921417565485362,0.8983050847457628,0.8721109399075501,1.0,0.8859784283513097
C0266,0.1679506933744222,0.12942989214175654,0.1802773497688752,0.0,0.3235747303543914
C0267,0.9090909090909091,0.889060092449923,0.8613251155624037,0.5,0.2835130970724191
C0268,0.06317411402157165,0.8906009244992296,0.05084745762711865,0.25,0.0
C0269,0.11710323574730354,0.1633281972265023,0.09399075500770417,0.0,0.16640986132511557
C0270,0.7103235747303543,0.6795069337442219,0.7288135593220338,0.75,0.7411402157164869
C0271,0.6933744221879815,0.7457627118644068,0.6841294298921418,1.0,0.637904468412943
C0272,0.35901386748844377,0.4637904468412943,0.3050847457627119,0.25,0.4036979969183359
C0273,0.8073959938366718,0.9568567026194145,0.6440677966101694,1.0,0.7503852080123267
C0274,0.48382126348228044,0.8736517719568567,0.38366718027734975,0.75,0.1926040061633282
C0275,0.2850539291217257,0.3266563944530046,0.29583975346687214,0.25,0.325115562403698
C0276,0.23728813559322035,0.17411402157164868,0.23882896764252695,0.25,0.40061633281972264
C0277,0.05084745762711865,0.023112480739599383,0.05084745762711865,0.0,0.07550077041602465
C0278,0.3405238828967643,0.2896764252696456,0.30970724191063176,0.0,0.5577812018489985
C0279,0.7318952234206472,0.19568567026194145,0.987673343605547,0.25,0.9938366718027735
C0280,0.810477657935285,0.6240369799691834,0.8135593220338984,0.75,0.7473035439137135
C0281,0.09399075500770417,0.3035439137134052,0.0724191063174114,0.5,0.09861325115562404
C0282,0.7026194144838213,0.5577812018489985,0.6702619414483821,0.5,0.36363636363636365
C0283,0.05084745762711865,0.2280431432973806,0.030816640986132512,0.25,0.009244992295839754
C0284,0.901386748844376,0.8613251155624037,0.8058551617873652,0.5,0.926040061633282
C0285,0.6949152542372882,0.6825885978428351,0.6810477657935285,0.75,0.6856702619414484
C0286,0.24807395993836673,0.31278890600924497,0.2465331278890601,0.25,0.50231124807396
C0287,0.7565485362095532,0.7550077041602465,0.7303543913713405,0.75,0.38366718027734975
C0288,0.38366718027734975,0.6363636363636364,0.2850539291217257,0.75,0.5839753466872111
C0289,0.12788906009244994,0.12018489984591679,0.1263482280431433,0.25,0.1802773497688752
C0290,0.07704160246533127,0.08628659476117104,0.05701078582434515,0.0,0.10785824345146379
C0291,0.06779661016949153,0.2280431432973806,0.030816640986132512,0.0,0.9229583975346687
C0292,0.6764252696456087,0.5346687211093991,0.6795069337442219,0.5,0.4761171032357473
C0293,0.7010785824345146,0.5546995377503852,0.6964560862865947,0.75,0.7534668721109399
C0294,0.8459167950693375,0.9106317411402157,0.8674884437596302,1.0,0.8412942989214176
C0295,0.2465331278890601,0.3204930662557781,0.25577812018489987,0.25,0.39907550077041604
C0296,0.7457627118644068,0.7226502311248074,0.674884437596302,0.5,0.7473035439137135
C0297,0.6425269645608629,0.41602465331278893,0.6394453004622496,0.5,0.7627118644067796
C0298,0.3389830508474576,0.5469953775038521,0.2280431432973806,0.5,0.41448382126348227
C0299,0.5624036979969184,0.49614791987673346,0.5839753466872111,0.5,0.6240369799691834
C0300,0.10939907550077041,0.15716486902927582,0.10015408320493066,0.0,0.6856702619414484
C0301,0.5747303543913713,0.674884437596302,0.5423728813559322,0.75,0.711864406779661
C0302,0.6178736517719569,0.5362095531587057,0.5315870570107858,0.75,0.5285053929121726
C0303,0.7257318952234206,0.8243451463790447,0.662557781201849,1.0,0.7642526964560863
C0304,0.2573189522342065,0.3913713405238829,0.26194144838212635,0.25,0.3204930662557781
C0305,0.3913713405238829,0.325115562403698,0.6456086286594761,0.5,0.04776579352850539
C0306,0.23266563944530047,0.48536209553158705,0.23266563944530047,0.25,0.1263482280431433
C0307,0.6394453004622496,0.7904468412942989,0.5485362095531587,0.75,0.6040061633281972
C0308,0.9476117103235747,0.9275808936825886,0.9306625577812019,1.0,0.9676425269645609
C0309,0.1633281972265023,0.3081664098613251,0.17719568567026195,0.0,0.16486902927580893
C0310,0.18798151001540833,0.4083204930662558,0.1633281972265023,0.25,0.20801232665639446
C0311,0.3266563944530046,0.349768875192604,0.3020030816640986,0.25,0.31587057010785824
C0312,0.9599383667180277,0.9599383667180277,0.9198767334360555,1.0,0.17411402157164868
C0313,0.8382126348228043,0.8135593220338984,0.8120184899845917,0.25,0.7195685670261941
C0314,0.1694915254237288,0.5808936825885979,0.27426810477657937,0.5,0.13559322033898305
C0315,0.5685670261941448,0.5670261941448382,0.5053929121725732,0.5,0.7057010785824345
C0316,0.4899845916795069,0.522342064714946,0.5346687211093991,0.5,0.3312788906009245
C0317,0.4761171032357473,0.4776579352850539,0.4453004622496148,0.25,0.4899845916795069
C0318,0.724191063174114,0.5654853620955316,0.7164869029275809,0.25,0.7041602465331279
C0319,0.7473035439137135,0.7180277349768875,0.8212634822804314,0.75,0.7765793528505393
C0320,0.49922958397534667,0.37750385208012327,0.4437596302003082,0.25,0.551617873651772
C0321,0.9137134052388289,0.8828967642526965,0.884437596302003,1.0,0.8983050847457628
C0322,0.10015408320493066,0.12788906009244994,0.18952234206471494,0.5,0.13405238828967642
C0323,0.8428351309707242,0.8428351309707242,0.8073959938366718,0.75,0.7827426810477658
C0324,0.11556240369799692,0.14175654853620956,0.11556240369799692,0.0,0.1679506933744222
C0325,0.4036979969183359,0.7473035439137135,0.8767334360554699,0.75,0.3682588597842835
C0326,0.020030816640986132,0.01848998459167951,0.01694915254237288,0.25,0.02773497688751926
C0327,0.8366718027734977,0.8181818181818182,0.8012326656394453,1.0,0.8428351309707242
C0328,0.4946070878274268,0.6070878274268104,0.4899845916795069,0.75,0.46070878274268107
C0329,0.34514637904468415,0.8597842835130971,0.09553158705701079,0.75,0.026194144838212634
C0330,0.5778120184899846,0.48228043143297383,0.5331278890600925,0.5,0.5701078582434514
C0331,0.9198767334360555,0.4714946070878274,0.9676425269645609,0.25,0.4745762711864407
C0332,0.6117103235747303,0.43297380585516176,0.5670261941448382,0.5,0.7996918335901386
C0333,0.8921417565485362,0.8690292758089369,0.8243451463790447,1.0,0.7842835130970724
C0334,0.31124807395993837,0.3728813559322034,0.34822804314329736,0.0,0.5007704160246533
C0335,0.08782742681047766,0.3420647149460709,0.08320493066255778,0.5,0.12942989214175654
C0336,0.7442218798151001,0.4637904468412943,0.7919876733436055,0.5,0.6841294298921418
C0337,0.7134052388289677,0.7473035439137135,0.6949152542372882,0.5,0.18798151001540833
C0338,0.6055469953775039,0.6024653312788906,0.5500770416024653,0.75,0.7550077041602465
C0339,0.9183359013867488,0.8489984591679507,0.9029275808936826,1.0,0.8551617873651772
C0340,0.11093990755007704,0.26194144838212635,0.11710323574730354,0.0,0.2526964560862866
C0341,0.29738058551617874,0.35130970724191063,0.20955315870570107,0.25,0.36363636363636365
C0342,0.47303543913713403,0.5300462249614792,0.44684129429892144,0.75,0.4530046224961479
C0343,0.5546995377503852,0.4036979969183359,0.514637904468413,0.5,0.6610169491525424
C0344,0.0015408320493066256,0.2280431432973806,0.15254237288135594,0.0,0.01078582434514638
C0345,0.15870570107858242,0.24345146379044685,0.1633281972265023,0.0,0.22650231124807396
C0346,0.6240369799691834,0.514637904468413,0.5716486902927581,0.5,0.6733436055469953
C0347,0.4391371340523883,0.43759630200308164,0.41756548536209553,0.25,0.22496147919876733
C0348,0.8736517719568567,0.7950693374422187,0.8382126348228043,1.0,0.8058551617873652
C0349,0.0970724191063174,0.0847457627118644,0.09244992295839753,0.25,0.20801232665639446
C0350,0.32973805855161786,0.30970724191063176,0.31587057010785824,0.25,0.3066255778120185
C0351,0.9106317411402157,0.884437596302003,0.8828967642526965,0.75,0.9044684129429892
C0352,0.8536209553158706,0.8659476117103235,0.8351309707241911,0.75,0.8258859784283513
C0353,0.7211093990755008,0.6101694915254238,0.6779661016949152,0.5,0.8998459167950693
C0354,0.5346687211093991,0.4591679506933744,0.4699537750385208,0.75,0.2711864406779661
C0355,0.1016949152542373,0.11710323574730354,0.10477657935285054,0.0,0.1633281972265023
C0356,0.9661016949152542,0.9137134052388289,0.9522342064714946,1.0,0.9137134052388289
C0357,0.9121725731895224,0.8967642526964561,0.8258859784283513,1.0,0.8751926040061633
C0358,0.12018489984591679,0.13713405238828968,0.10323574730354391,0.25,0.3220338983050847
C0359,0.6887519260400616,0.6933744221879815,0.8412942989214176,0.25,0.9830508474576272
C0360,0.5716486902927581,0.5130970724191063,0.5285053929121726,0.5,0.650231124807396
C0361,0.09090909090909091,0.03697996918335902,0.046224961479198766,0.25,0.009244992295839754
